@Relation test
@Attribute feature_0 numeric
@Attribute feature_1 numeric
@Attribute feature_2 numeric
@Attribute feature_3 numeric
@Attribute feature_4 numeric
@Attribute feature_5 numeric
@Attribute feature_6 numeric
@Attribute feature_7 numeric
@Attribute feature_8 numeric
@Attribute feature_9 numeric
@Attribute feature_10 numeric
@Attribute feature_11 numeric
@Attribute feature_12 numeric
@Attribute feature_13 numeric
@Attribute class {MAIL_gate_Email_IMAP_filetransfer.pcap,MAIL_gate_POP_filetransfer.pcap,MAIL_Gateway_Thunderbird_Imap.pcap}
@data
167772687,3325347879,59960,443,4,54,54,54,54,0.00033299999999769625,1e-05,0.00014599999999376223,6.700000000137152e-05,7.599999999996498e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1392,1474,1228,1392,0.00022000000000588216,1e-05,7.40000000050145e-05,6.399999999473494e-05,6.600000000389628e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1474,1392,1310,1474,0.007883999999997116,1e-05,9.399999999715192e-05,0.00012199999999751299,0.007651000000002739,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1474,60,1474,1228,0.00793499999999625,1e-05,0.0034250000000000114,0.004295999999996525,4.500000000007276e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,4,54,54,54,54,0.008026999999998452,1e-05,0.007719999999999061,0.00022400000000288856,5.300000000119098e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,4,597,597,597,597,0.0752820000000014,1e-05,0.02455799999999897,0.04506200000000149,0.005502999999997371,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1474,1228,1474,1474,0.001353000000001714,1e-05,6.600000000389628e-05,3.5999999994373866e-05,0.001231000000004201,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1474,1310,60,1474,0.0013719999999963761,1e-05,5.699999999819738e-05,0.0008890000000008058,0.0004100000000022419,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,4,54,54,54,54,0.007165000000000532,1e-05,0.0012450000000043815,7.199999999585316e-05,0.005814000000000874,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1146,1474,1474,1474,0.005912999999999613,1e-05,0.005814999999998349,4.2000000000541604e-05,4.500000000007276e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1474,1474,1474,1392,0.012324999999997033,1e-05,0.005871999999996547,6.800000000595219e-05,0.0008489999999952147,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,982,60,1474,1310,0.00879300000000427,1e-05,0.007142000000001758,0.0016200000000026193,1.9999999999242846e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,4,54,54,54,54,0.00920099999999735,1e-05,5.099999999913507e-05,0.006354000000001747,0.0024289999999993483,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1474,1228,1474,1228,0.017316000000000997,1e-05,5.000000000165983e-05,0.01725100000000168,8.999999998593466e-06,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1306,1474,1474,1474,0.020199000000005185,1e-05,0.0028220000000018786,0.017260000000000275,0.00010999999999938836,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,4,54,54,54,54,0.01737200000000172,1e-05,0.017254999999998688,5.099999999913507e-05,4.100000000306636e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1474,1474,1474,1474,7.899999999949614e-05,1e-05,6.999999996537554e-06,3.600000000147929e-05,2.800000000036107e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1474,1064,1228,1392,0.003398999999994601,1e-05,6.699999999426609e-05,4.3000000005122274e-05,2.800000000036107e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,4,54,54,54,54,0.012421000000003346,1e-05,3.500000000400405e-05,3.5999999994373866e-05,0.012302000000005364,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,60,1474,1474,1064,0.010826999999999032,1e-05,0.00879499999999922,7.300000000043383e-05,5.300000000119098e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1474,1474,1474,1228,0.010508000000001516,1e-05,9.299999999967667e-05,0.010131000000001222,5.699999999819738e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,4,54,54,54,54,0.010553000000001589,1e-05,0.010134999999998229,0.0002729999999999677,0.00010300000000285081,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,60,1474,1474,1474,0.008366999999999791,1e-05,0.007925999999997657,0.0003680000000017003,6.700000000137152e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1474,1474,1146,1310,0.00020799999999354668,1e-05,0.00010999999999938836,4.899999999707916e-05,4.2000000000541604e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1474,1474,1474,982,9.800000000126374e-05,1e-05,3.600000000147929e-05,4.400000000259752e-05,1.2999999995599865e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,4,54,54,54,54,0.02003299999999797,1e-05,3.999999999848569e-05,3.600000000147929e-05,0.00025699999999773127,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1474,1474,1474,1474,0.02000799999999714,1e-05,5.9000000000253294e-05,0.019909999999995875,2.800000000036107e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,4,597,597,597,597,0.06369399999999814,1e-05,0.02301599999999837,0.01103700000000174,0.029507999999999868,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1392,1228,1392,1474,0.020907999999998594,1e-05,0.019978999999999303,9.000000005698894e-06,0.000914999999999111,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1474,1474,982,60,0.0003150000000005093,1e-05,0.0002020000000015898,1.100000000064938e-05,5.999999999062311e-06,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,4,54,54,54,54,0.0016239999999996257,1e-05,5.600000000072214e-05,0.0012279999999975644,0.00016100000000562886,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1474,1474,1474,802,0.003603000000005352,1e-05,2.1000000003823516e-05,0.0035030000000020323,7.099999999837792e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1474,1474,1474,1310,0.00623499999999666,1e-05,4.700000000212867e-05,0.006158999999996695,1.9999999999242846e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,4,54,54,54,54,0.015858000000001482,1e-05,0.0028730000000010136,5.800000000277805e-05,0.006167999999995288,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,60,1474,1474,1474,0.008063999999997407,1e-05,0.007875999999995997,0.00010400000000032605,7.200000000295859e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1392,1392,1474,1474,0.009014999999997997,1e-05,0.008183999999999969,0.0007060000000009836,0.00011500000000097543,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,4,54,54,54,54,0.00026000000000436785,1e-05,0.00010500000000490672,6.8999999996322e-05,5.300000000119098e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1064,1474,1474,982,0.00022799999999989495,1e-05,5.3999999998666226e-05,0.00015400000000198588,1.100000000064938e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1474,1474,1474,1474,0.012285999999996022,1e-05,9.999999996068709e-06,0.012159000000004028,0.00010799999999733245,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,4,54,54,54,54,0.012304000000000315,1e-05,0.00011500000000097543,0.012083000000004063,6.999999999379725e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,60,1310,1474,1228,0.009786000000005401,1e-05,0.00965600000000677,6.399999999473494e-05,5.600000000072214e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1392,1392,1392,226,0.03188300000000055,1e-05,0.004778000000001725,0.005603999999998166,0.02146900000000329,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,4,54,54,54,54,0.038372000000002515,1e-05,0.006123000000002321,0.004635000000000389,0.027088999999996588,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1392,1474,1310,60,0.09313699999999869,1e-05,0.006121000000000265,4.0999999995960934e-05,0.03244200000000319,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1310,1474,1228,1474,0.005732000000001847,1e-05,0.0030470000000022424,5.999999999772854e-05,0.0026119999999991705,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1474,1474,1474,1228,0.005789999999997519,1e-05,0.0030730000000005475,0.002618999999995708,8.900000000267028e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,4,54,54,54,54,0.008507000000001597,1e-05,0.0030420000000006553,0.0026110000000016953,6.8999999996322e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1392,1474,1228,1474,0.007851999999999748,1e-05,8.700000000061436e-05,1.9000000001767603e-05,0.007722999999998592,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1474,1474,1310,1474,0.007837999999999568,1e-05,0.00013699999999516876,1.800000000429236e-05,0.007671999999999457,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,4,54,54,54,54,0.007871000000001516,1e-05,8.000000000407681e-05,7.399999999790907e-05,0.007671000000001982,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,4,597,597,597,597,0.1317060000000012,1e-05,0.010780000000004009,0.048284000000002436,0.07242399999999805,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1228,60,1474,1228,0.007984000000000435,1e-05,0.001401999999998793,0.001254000000002975,3.0999999999892225e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,4,54,54,54,54,0.005484000000002709,1e-05,0.0053460000000029595,6.100000000230921e-05,4.6999999995023245e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1474,1474,1474,982,0.0007310000000018135,1e-05,1.100000000064938e-05,4.6999999995023245e-05,3.8000000003535206e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1474,1474,1474,1392,0.009828999999996313,1e-05,0.005342999999996323,0.00011599999999845068,0.0018689999999992324,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,60,1310,1474,1228,0.005214000000002272,1e-05,0.003570000000003404,0.0016309999999961633,8.000000001118224e-06,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1474,1474,1392,1474,0.0037620000000018194,1e-05,0.0016469999999983997,8.700000000061436e-05,0.001997000000002913,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,4,54,54,54,54,0.0037799999999990064,1e-05,0.0016409999999993374,4.500000000007276e-05,0.0020510000000015793,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1228,1474,1392,1474,0.007087999999995986,1e-05,0.0046979999999976485,7.099999999837792e-05,0.002303000000004829,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1474,1310,60,1474,0.007106000000000279,1e-05,0.004725000000000534,0.0010509999999968045,0.0013220000000018217,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,4,54,54,54,54,0.0100620000000049,1e-05,0.004716000000001941,0.002372000000001151,0.0029460000000014475,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1228,1474,1228,1392,0.005358000000001084,1e-05,0.002942000000004441,5.999999999062311e-06,0.002397000000001981,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,4,54,54,54,54,0.015709000000001083,1e-05,0.0024060000000005743,0.0024039999999985184,0.002428000000001873,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1474,1392,950,1392,0.017004999999997494,1e-05,0.00217999999999563,0.0026679999999998927,0.010913999999999646,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1392,1392,1392,1474,0.014603000000001032,1e-05,0.004549000000004355,0.00020499999999401552,0.009837000000004537,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1474,1146,1310,1392,0.01091000000000264,1e-05,0.00012699999999910005,5.3999999998666226e-05,0.010153999999999996,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1474,1474,60,1474,0.010841999999996688,1e-05,5.600000000072214e-05,0.0022519999999985885,0.008520000000004302,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,4,54,54,54,54,0.010944000000002063,1e-05,6.700000000137152e-05,5.600000000072214e-05,0.010776999999997372,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1474,1474,1474,1310,0.0008430000000032578,1e-05,5.699999999819738e-05,4.700000000212867e-05,4.5999999997548e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,4,597,597,597,597,0.04654299999999978,1e-05,0.013134999999998342,0.02368799999999993,0.009523000000001502,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1474,1474,982,1392,0.010745000000000005,1e-05,6.400000000184036e-05,2.2999999998774e-05,0.010412999999999784,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,4,54,54,54,54,0.010807999999997264,1e-05,5.9000000000253294e-05,2.9999999995311555e-05,0.01067199999999957,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,60,1474,1310,1474,0.012994999999996537,1e-05,0.009716999999994869,7.200000000295859e-05,0.003191000000001054,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,4,54,54,54,54,0.014147999999998717,1e-05,0.0002899999999996794,0.013756000000000768,6.399999999473494e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1392,1474,1146,1392,0.02375200000000177,1e-05,0.014037999999999329,9.299999999967667e-05,4.600000000465343e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1310,1474,1474,1474,0.023533999999997945,1e-05,0.013753999999998712,5.700000000530281e-05,0.009709999999998331,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1474,1474,1392,1474,0.0020769999999998845,1e-05,9.099999999762076e-05,0.00010000000000331966,0.0018669999999971765,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1474,1064,60,1474,0.0019490000000033092,1e-05,1.0000000003174137e-05,0.0010709999999960473,0.0008580000000009136,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,4,54,54,54,54,0.0020990000000011833,1e-05,7.100000000548334e-05,5.600000000072214e-05,0.0019309999999990168,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1474,1310,1474,1228,0.023763999999999896,1e-05,2.4999999993724487e-05,0.01637099999999947,6.0000000004833964e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1228,307,1474,1474,0.03159800000000246,1e-05,0.0025990000000035707,0.021574000000001092,0.007393000000000427,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,4,54,54,54,54,0.029018000000000654,1e-05,0.005212999999997692,0.016370000000001994,0.00738799999999884,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1474,1228,60,1474,0.006116999999996153,1e-05,1.1999999998124622e-05,0.0010499999999993292,0.0050420000000030996,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1474,1064,60,1310,0.010805999999995208,1e-05,4.99999999945544e-05,0.0016660000000001673,0.009078999999999837,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,4,54,54,54,54,0.016995000000001426,1e-05,0.006095999999999435,6.400000000184036e-05,0.010796999999996615,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1474,1474,1474,1474,0.010945999999997014,1e-05,8.19999999990273e-05,0.01078499999999849,7.000000000090267e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1310,1310,1474,1474,0.01412899999999695,1e-05,0.005060999999997762,0.00904700000000247,1.1999999998124622e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,4,54,54,54,54,0.014158999999999367,1e-05,0.005063999999997293,0.008991999999999223,6.599999999679085e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1474,1392,1474,1146,0.017744000000000426,1e-05,0.004424999999997681,0.004569000000003598,0.00013200000000068712,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1474,1228,857,1474,0.012805999999997653,1e-05,8.79999999980896e-05,0.001730999999999483,0.010967999999998312,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,4,54,54,54,54,0.012819000000000358,1e-05,6.799999999884676e-05,0.012337000000002263,0.00037299999999618194,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1474,1474,1310,1474,0.012783000000005984,1e-05,0.012329000000001145,7.599999999996498e-05,0.00036700000000422506,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,4,597,597,597,597,0.08609999999999474,1e-05,0.03374099999999913,0.006816000000000599,0.04553999999999547,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1228,60,1474,1474,0.01442199999999616,1e-05,0.0006439999999940937,0.009839000000006592,0.003920999999998287,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1474,1228,1474,1228,0.003979000000001065,1e-05,8.19999999990273e-05,0.003773999999999944,0.00010799999999733245,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,4,54,54,54,54,0.01447000000000287,1e-05,0.010487000000004798,0.003842999999996266,9.900000000584441e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1310,1392,1474,1310,0.08430900000000463,1e-05,1.9999999999242846e-05,0.08423700000000167,3.6999999998954536e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,4,54,54,54,54,0.08442099999999897,1e-05,0.00010400000000032605,0.06973399999999685,0.014539000000006297,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1392,1474,262,1392,0.10141699999999787,1e-05,0.01599000000000217,0.03354900000000072,0.05091199999999674,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,60,1474,1392,1474,0.023914000000004876,1e-05,0.013156000000002166,0.010719999999999175,2.5000000000829914e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,4,54,54,54,54,0.024452000000003693,1e-05,0.013639000000004842,7.000000000090267e-05,0.010674999999999102,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1474,1228,366,1310,0.011541999999998609,1e-05,8.499999999855845e-05,1.3000000002705292e-05,0.010753000000001123,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,60,1474,1228,1310,0.02239500000000305,1e-05,0.008430000000004156,5.999999999772854e-05,0.008040999999998633,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1474,1474,1392,1392,0.014496000000001175,1e-05,0.008045000000002744,0.0059449999999969805,0.0002459999999970819,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,4,54,54,54,54,0.014517000000004998,1e-05,0.008037000000001626,0.005943999999999505,0.0004950000000008004,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1474,1310,1474,1228,0.02350399999999553,1e-05,5.9000000000253294e-05,0.023424999999996032,1.200000000523005e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,4,54,54,54,54,0.015760999999997694,1e-05,6.599999999679085e-05,0.005645000000001232,0.005141999999999314,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1474,1474,1392,1474,0.015798000000003753,1e-05,0.0057010000000019545,0.005150999999997907,0.004936000000000718,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1474,1228,1474,1228,0.01069400000000087,1e-05,5.800000000277805e-05,0.010013999999998191,6.400000000184036e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,60,1474,1474,1474,0.004246999999999446,1e-05,0.00410500000000269,7.499999999538431e-05,5.600000000072214e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,4,54,54,54,54,0.009286000000003014,1e-05,0.004885999999999058,6.800000000595219e-05,5.499999999614147e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,836,1474,1474,1474,0.012559000000003095,1e-05,0.0034400000000047726,0.004339999999999122,0.004750000000001364,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1064,1310,1392,1474,0.009123000000002435,1e-05,0.004310000000003811,0.00017299999999664806,0.004628000000003851,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,4,54,54,54,54,0.013305000000002565,1e-05,0.004741000000002771,6.700000000137152e-05,0.00845199999999835,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,4,597,597,597,597,0.11111600000000266,1e-05,0.02492600000000067,0.06285300000000404,0.023133000000001402,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1228,1474,1228,60,0.012226999999995769,1e-05,0.008446999999996763,5.800000000277805e-05,0.0013119999999986476,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1474,1392,1474,1474,0.007815999999998269,1e-05,0.0038039999999952556,0.003776000000002,0.00022200000000083264,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1392,1310,1310,60,0.009855000000001723,1e-05,0.003385999999999001,0.00021300000000223918,0.0008869999999987499,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,4,54,54,54,54,0.010066999999999382,1e-05,0.0033770000000004075,0.0002099999999956026,0.0064360000000007744,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1392,1310,1474,1228,0.01173599999999908,1e-05,0.0002440000000021314,0.0041099999999971715,8.499999999855845e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1392,1474,1474,1474,0.011626999999997167,1e-05,6.49999999993156e-05,0.004146999999996126,0.0074070000000006075,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,4,54,54,54,54,0.014646999999996524,1e-05,0.004140999999997064,0.007362000000000535,4.5999999997548e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1474,1228,1392,1474,0.006574000000000524,1e-05,5.9000000000253294e-05,0.0031040000000004397,0.0033829999999994698,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1474,1310,1474,1228,0.0033230000000017412,1e-05,4.700000000212867e-05,0.0032550000000028945,1.1999999998124622e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,4,54,54,54,54,0.006627000000001715,1e-05,0.0032380000000031828,6.799999999884676e-05,0.002911000000004549,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1392,1310,1392,60,0.005886000000003833,1e-05,0.0004520000000027835,5.099999999913507e-05,0.0010159999999999059,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1392,1474,1474,1474,0.01189899999999966,1e-05,0.0006149999999962574,0.005453000000002817,0.005805999999999756,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,4,54,54,54,54,0.015990999999999644,1e-05,0.0054609999999968295,0.0058050000000022806,0.004676000000003455,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1310,1310,1392,1392,0.011423000000000627,1e-05,0.005805999999999756,0.004658999999996638,7.80000000020209e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1221,1392,1474,1392,0.008215999999997337,1e-05,0.004989999999999384,0.0004599999999967963,0.0021729999999990923,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,4,54,54,54,54,0.014428000000002328,1e-05,0.000461000000001377,0.006290999999997382,0.007626999999999384,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1310,60,1474,1474,0.01398900000000225,1e-05,0.0028629999999978395,0.003426000000004592,0.0076880000000016935,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,4,597,597,597,597,0.05933699999999931,1e-05,0.02814300000000003,0.019168999999997993,0.011910999999997784,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1474,1228,1474,1474,0.01587400000000372,1e-05,8.100000000155205e-05,0.007553000000001475,0.008214999999999861,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1228,60,1474,1228,0.008386999999999034,1e-05,0.0007820000000009486,0.007367999999999597,6.099999999520378e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,4,54,54,54,54,0.015073999999998478,1e-05,0.008153999999997552,0.00024100000000260025,6.100000000230921e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1474,1228,1474,1310,0.006998000000002946,1e-05,1.100000000064938e-05,0.006903000000001214,7.300000000043383e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1474,1392,1392,1474,0.019950000000001467,1e-05,0.006695999999998037,0.00035900000000310683,0.012869999999999493,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,4,54,54,54,54,0.01313999999999993,1e-05,7.200000000295859e-05,0.01289899999999733,0.00012800000000368073,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1228,1228,1474,1310,0.00015199999999992997,1e-05,7.599999999996498e-05,5.400000000577165e-05,1.0999999993543952e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,4,1474,1474,1474,1392,0.0028849999999991383,1e-05,0.00013099999999610645,5.099999999913507e-05,0.00012300000000209366,MAIL_gate_Email_IMAP_filetransfer.pcap
