@Relation test
@Attribute feature_0 numeric
@Attribute feature_1 numeric
@Attribute feature_2 numeric
@Attribute feature_3 numeric
@Attribute feature_4 numeric
@Attribute feature_5 numeric
@Attribute feature_6 numeric
@Attribute feature_7 numeric
@Attribute feature_8 numeric
@Attribute feature_9 numeric
@Attribute feature_10 numeric
@Attribute feature_11 numeric
@Attribute feature_12 numeric
@Attribute feature_13 numeric
@Attribute class {FILE-TRANSFER_gate_SFTP_filetransfer.pcap,CHAT_facebookchatgateway.pcap,MAIL_gate_Email_IMAP_filetransfer.pcap,VIDEO_Youtube_Flash_Gateway.pcap}
@data
167772687,3325347879,36922,443,4,1235,1235,1235,243,0.0020360000000039236,1e-05,0.00087400000000315,0.0007850000000004798,0.00026400000000137425,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,4,60,60,60,60,0.05642999999999887,1e-05,0.00024300000000465616,0.00027599999999949887,0.0003279999999961092,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,4,54,1514,1514,1514,0.003517999999999688,1e-05,0.0023509999999973274,0.0002309999999994261,0.0007540000000005875,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,4,60,60,60,60,0.0013440000000031205,1e-05,0.0002880000000047289,0.0007659999999987122,1.2999999995599865e-05,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,4,597,1235,1235,1235,0.09468799999999788,1e-05,0.09290699999999674,0.0007590000000021746,0.0008369999999970901,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,4,1514,1514,1514,1514,0.0015229999999988308,1e-05,0.0005820000000014147,0.00015400000000198588,0.0006360000000000809,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,4,60,60,60,60,0.001150000000002649,1e-05,0.00023999999999801958,0.0005310000000022796,0.00018000000000029104,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,4,1514,1514,1514,1514,0.0032530000000008386,1e-05,0.0028250000000014097,6.700000000137152e-05,0.0002939999999966858,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,4,60,60,60,60,0.0026909999999986667,1e-05,0.002316000000000429,0.00012499999999704414,0.00021800000000382624,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,4,1235,243,1075,1235,0.0032029999999991787,1e-05,0.00032300000000162754,0.0024509999999935417,0.0003510000000019886,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,4,597,1140,1392,345,0.16842900000000327,1e-05,0.06367499999999637,0.03424800000000516,0.030498999999998944,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,4,1514,54,54,54,0.474378999999999,1e-05,0.06217200000000389,0.02440799999999399,0.38774500000000955,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,4,597,1474,1474,1474,0.38806399999999996,1e-05,0.38787099999998986,0.0001160000000055561,6.299999999725969e-05,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,4,54,54,54,1514,0.001512000000005287,1e-05,5.900000000735872e-05,4.799999999249849e-05,0.0012380000000007385,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,4,60,60,99,60,0.4759939999999929,1e-05,0.0001279999999965753,0.47417500000000246,0.0015219999999942502,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,4,1351,1235,1235,163,0.47710899999999157,1e-05,0.47594399999999126,0.0007820000000009486,0.0002780000000086602,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,4,60,60,60,60,0.0031509999999883576,1e-05,0.0004330000000010159,0.00027499999998781277,0.00027000000000043656,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,4,1514,1514,1514,1514,0.0036850000000043792,1e-05,0.0006419999999991433,0.00015199999999992997,0.002816999999993186,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,4,60,60,60,60,0.0005519999999989977,1e-05,8.59999999960337e-05,0.00023000000000195087,0.00012100000000714317,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,4,1514,1514,1514,1514,0.0007079999999888287,1e-05,0.0002819999999985612,6.700000000137152e-05,0.00028399999999351166,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,4,1235,1235,1235,1235,0.0010890000000074451,1e-05,0.00034800000000245745,0.0003489999999999327,0.0003459999999932961,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,4,60,60,60,60,0.0005280000000027485,1e-05,0.00010999999999228294,0.00023600000000101318,0.00010900000000901855,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,4,1514,1514,1514,1514,0.0019520000000028404,1e-05,0.00027000000000043656,7.600000000707041e-05,0.0015989999999987958,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,4,60,60,60,60,0.001535000000004061,1e-05,0.0005910000000000082,0.0007379999999983511,8.300000000360797e-05,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,4,243,1111,1235,1235,0.001815999999990936,1e-05,0.0005879999999933716,0.0008260000000035461,0.000354999999998995,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,4,1514,1514,1514,1514,0.0006210000000095306,1e-05,0.00020600000000570162,6.8999999996322e-05,0.00027900000000613545,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,4,60,60,60,60,0.0005850000000009459,1e-05,0.00011800000000050659,0.00022800000000700038,0.00012599999999451938,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,4,1514,1514,1514,1514,0.0016339999999956945,1e-05,0.0002849999999909869,6.799999999884676e-05,0.0012040000000013151,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,4,60,60,60,60,0.0013490000000047075,1e-05,8.099999999444663e-05,0.00012000000000966793,0.0010850000000033333,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,4,1235,1235,243,1235,0.0016710000000017544,1e-05,0.0003070000000064965,0.00012099999999293232,0.001195000000009827,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,4,1514,1514,1514,1514,0.0005939999999924339,1e-05,0.0002729999999928623,7.500000000959517e-05,0.0001699999999971169,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,4,60,60,60,60,0.0006610000000080163,1e-05,0.00023500000000353793,7.100000000548334e-05,0.00017400000000122873,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
1386344369,167772687,110,47257,4,1111,597,597,1404,6.346525,1e-05,6.090854,0.19208300000000023,0.06354999999999933,CHAT_facebookchatgateway.pcap
167772687,1386344369,47257,110,4,54,54,54,54,6.374142,1e-05,6.090776,0.19207900000000055,0.06354399999999938,CHAT_facebookchatgateway.pcap
167772687,1386344369,47257,110,4,1111,1514,165,597,0.5047899999999998,1e-05,0.0012889999999998736,7.700000000010476e-05,0.5027919999999995,CHAT_facebookchatgateway.pcap
1386344369,167772687,110,47257,4,60,60,60,60,4.091589999999999,1e-05,0.0019520000000001758,0.501824,3.5876729999999997,CHAT_facebookchatgateway.pcap
167772687,1386344369,47257,110,4,1111,597,1111,1514,0.014819999999998501,1e-05,0.0004959999999982756,0.005344000000000904,0.008855000000000501,CHAT_facebookchatgateway.pcap
1386344369,167772687,110,47257,4,1404,496,597,1404,3.874072000000001,1e-05,0.11274600000000046,3.6638479999999998,0.09744000000000064,CHAT_facebookchatgateway.pcap
167772687,1386344369,47257,110,4,54,54,54,54,3.880502,1e-05,0.15259800000000023,3.624014999999999,0.0974320000000013,CHAT_facebookchatgateway.pcap
1386344369,167772687,110,47257,4,1474,1334,1404,1474,0.04209700000000005,1e-05,5.9999999999504894e-05,0.007667000000001423,0.03432199999999952,CHAT_facebookchatgateway.pcap
167772687,1386344369,47257,110,4,54,54,54,54,0.04211900000000135,1e-05,5.200000000016303e-05,0.007670000000000954,0.03435299999999941,CHAT_facebookchatgateway.pcap
1386344369,167772687,110,47257,4,60,60,60,60,8.090557000000002,1e-05,0.006099999999999994,0.008900000000000574,7.862233000000002,CHAT_facebookchatgateway.pcap
1386344369,167772687,110,47257,4,1334,352,1111,597,7.796336,1e-05,0.048318999999999335,7.475149999999999,0.23362700000000203,CHAT_facebookchatgateway.pcap
167772687,1386344369,47257,110,4,54,54,54,54,30.497873,1e-05,0.048348999999999975,7.475154000000002,0.2728199999999994,CHAT_facebookchatgateway.pcap
167772687,1386344369,47257,110,4,165,597,597,1140,30.817854000000004,1e-05,7.862115000000001,22.955016999999998,0.000618000000002894,CHAT_facebookchatgateway.pcap
1386344369,167772687,110,47257,4,597,597,1474,719,6.791116000000002,1e-05,0.19248400000000032,6.558802,0.03978400000000448,CHAT_facebookchatgateway.pcap
167772687,1386344369,47257,110,4,54,54,54,54,6.857897000000001,1e-05,0.1924849999999978,6.598095000000001,0.0004920000000012692,CHAT_facebookchatgateway.pcap
1386344369,167772687,110,47257,4,60,60,60,60,25.144213999999998,1e-05,0.00011599999999845068,0.4952509999999961,24.411297000000005,CHAT_facebookchatgateway.pcap
1386344369,167772687,110,47257,4,1404,818,597,597,18.181588999999995,1e-05,0.032834999999998615,17.954267,0.1944429999999926,CHAT_facebookchatgateway.pcap
167772687,1386344369,47257,110,4,54,54,54,54,18.282384,1e-05,0.032850000000003376,17.954268999999996,0.19444099999999764,CHAT_facebookchatgateway.pcap
1386344369,167772687,110,47257,4,1404,789,1111,597,2.3075819999999965,1e-05,0.09222200000000669,1.8575449999999876,0.3188470000000052,CHAT_facebookchatgateway.pcap
167772687,1386344369,47257,110,4,54,54,54,54,3.7461250000000064,1e-05,0.09222300000000416,1.8575479999999942,0.3577709999999996,CHAT_facebookchatgateway.pcap
167772687,1386344369,47257,110,4,597,1111,597,1514,28.690960000000004,1e-05,24.411323999999993,2.4912280000000067,1.7880540000000025,CHAT_facebookchatgateway.pcap
1386344369,167772687,110,47257,4,597,1404,789,597,19.786455000000004,1e-05,0.028477999999992676,0.1410240000000016,19.616906999999998,CHAT_facebookchatgateway.pcap
167772687,1386344369,47257,110,4,54,54,54,54,19.78827100000001,1e-05,0.028455000000008113,0.14103899999999214,19.61691400000001,CHAT_facebookchatgateway.pcap
1386344369,167772687,110,47257,4,60,60,60,60,22.022175000000004,1e-05,1.7885470000000083,20.002228000000002,0.2312519999999978,CHAT_facebookchatgateway.pcap
167772687,1386344369,47257,110,4,165,597,597,597,20.234317999999988,1e-05,20.002332999999993,0.23115300000000616,0.0005369999999942365,CHAT_facebookchatgateway.pcap
1386344369,167772687,110,47257,4,597,1404,1404,1404,0.1726500000000044,1e-05,0.16242800000000557,0.00012300000000209366,0.010080000000002087,CHAT_facebookchatgateway.pcap
167772687,1386344369,47257,110,4,54,54,54,54,0.15066300000000865,1e-05,0.12299000000000149,8.900000000267028e-05,0.010080999999999563,CHAT_facebookchatgateway.pcap
1386344369,167772687,110,47257,4,60,60,60,60,0.6781300000000101,1e-05,0.4160370000000029,0.2613500000000073,0.0002909999999900492,CHAT_facebookchatgateway.pcap
167772687,1386344369,47257,110,4,597,597,597,1514,0.26254300000000796,1e-05,0.26064300000000173,0.0009050000000030423,0.000724000000005276,CHAT_facebookchatgateway.pcap
1386344369,167772687,110,47257,4,174,597,597,1111,0.6621729999999957,1e-05,0.2677269999999936,0.1541339999999991,0.24026600000000542,CHAT_facebookchatgateway.pcap
167772687,1386344369,47257,110,4,165,597,597,597,1.609499999999997,1e-05,0.38357100000000344,1.0283629999999988,0.19731099999999913,CHAT_facebookchatgateway.pcap
1386344369,167772687,110,47257,4,60,60,60,60,1.6094429999999988,1e-05,0.38363200000000575,1.0283959999999865,0.1972860000000054,CHAT_facebookchatgateway.pcap
167772687,1386344369,47257,110,4,54,54,54,54,2.1414489999999944,1e-05,0.46038899999999217,0.20176800000000128,1.4792520000000025,CHAT_facebookchatgateway.pcap
1386344369,167772687,110,47257,4,597,597,1404,1303,0.39342600000000516,1e-05,0.21332400000000007,0.03900000000000148,0.1410630000000026,CHAT_facebookchatgateway.pcap
167772687,1386344369,47257,110,4,597,597,1111,597,0.814620000000005,1e-05,0.4121669999999966,0.0015590000000003101,0.40070599999999956,CHAT_facebookchatgateway.pcap
1386344369,167772687,110,47257,4,60,60,60,60,17.485475000000008,1e-05,0.4123270000000048,0.0013849999999990814,0.40065900000000454,CHAT_facebookchatgateway.pcap
167772687,1386344369,47257,110,4,54,54,54,54,17.677821999999992,1e-05,0.1410809999999998,17.36269999999999,0.17399900000000912,CHAT_facebookchatgateway.pcap
1386344369,167772687,110,47257,4,597,597,1474,719,17.114940000000004,1e-05,16.90160800000001,0.21323399999999992,8.299999998939711e-05,CHAT_facebookchatgateway.pcap
167772687,1386344369,47257,110,4,597,597,597,597,8.572087999999994,1e-05,0.0008729999999985694,6.6751450000000006,1.895820999999998,CHAT_facebookchatgateway.pcap
1386344369,167772687,110,47257,4,60,60,60,60,8.580979999999997,1e-05,0.0003930000000025302,6.675292999999996,1.89555,CHAT_facebookchatgateway.pcap
167772687,1386344369,47257,110,4,54,54,54,54,58.57886400000001,1e-05,0.14132800000000145,7.988246000000004,0.3875059999999877,CHAT_facebookchatgateway.pcap
1386344369,167772687,110,47257,4,597,1111,597,1111,58.437629000000015,1e-05,7.988250000000008,0.3495929999999987,50.09974100000001,CHAT_facebookchatgateway.pcap
167772687,1386344369,47257,110,4,597,597,597,597,92.02016200000001,1e-05,50.45321199999999,41.565956,0.0006710000000111904,CHAT_facebookchatgateway.pcap
1386344369,167772687,110,47257,4,60,60,60,60,92.020184,1e-05,50.45308,41.56603799999999,0.0004870000000209984,CHAT_facebookchatgateway.pcap
167772687,1386344369,47257,110,4,54,54,54,54,41.78241399999999,1e-05,0.24742200000000025,1.9599959999999896,39.57461000000001,CHAT_facebookchatgateway.pcap
1386344369,167772687,110,47257,4,597,1111,597,1404,41.71697399999999,1e-05,2.0003539999999873,39.574629000000016,0.1408360000000073,CHAT_facebookchatgateway.pcap
1386344369,167772687,110,47257,4,818,1111,1111,597,8.639162999999996,1e-05,0.14019500000000562,8.249990999999994,0.21069700000001035,CHAT_facebookchatgateway.pcap
167772687,1386344369,47257,110,4,54,54,54,54,49.77863999999997,1e-05,0.1789100000000019,8.211317999999977,0.24891900000000078,CHAT_facebookchatgateway.pcap
167772687,1386344369,47257,110,4,597,597,597,597,50.13605500000003,1e-05,0.200681000000003,8.544125000000008,41.390957000000014,CHAT_facebookchatgateway.pcap
1386344369,167772687,110,47257,4,60,60,60,60,50.32415500000002,1e-05,0.20079699999999434,8.54438300000001,41.39061700000002,CHAT_facebookchatgateway.pcap
1386344369,167772687,110,47257,4,1111,597,1111,1111,50.31904900000001,1e-05,0.20351500000003853,20.20454699999999,29.910803999999985,CHAT_facebookchatgateway.pcap
167772687,1386344369,47257,110,4,54,54,54,54,50.33142099999998,1e-05,0.2401830000000018,20.16787499999998,29.910939999999982,CHAT_facebookchatgateway.pcap
1386344369,167772687,110,47257,4,597,597,1404,1404,0.23237999999997783,1e-05,0.1887559999999553,0.01067500000004884,0.032924999999977445,CHAT_facebookchatgateway.pcap
167772687,1386344369,47257,110,4,54,54,54,54,0.30299600000000737,1e-05,0.15075600000000122,0.010631999999986874,0.03293100000001914,CHAT_facebookchatgateway.pcap
167772687,1386344369,47257,110,4,1111,1111,597,597,11.791343999999981,1e-05,0.04653000000001839,11.576819,0.16774799999996048,CHAT_facebookchatgateway.pcap
1386344369,167772687,110,47257,4,60,60,60,60,12.215356000000043,1e-05,0.046668000000011034,11.576886000000002,0.16767099999998436,CHAT_facebookchatgateway.pcap
1386344369,167772687,110,47257,4,525,597,597,597,12.06899199999998,1e-05,11.232080999999994,0.4283250000000294,0.37273299999998244,CHAT_facebookchatgateway.pcap
167772687,1386344369,47257,110,4,54,54,54,54,13.23652199999998,1e-05,11.232082999999989,0.8368639999999914,1.1635459999999966,CHAT_facebookchatgateway.pcap
167772687,1386344369,47257,110,4,597,597,597,597,1.8155040000000326,1e-05,1.404471000000001,0.1661579999999958,0.24486400000000685,CHAT_facebookchatgateway.pcap
1386344369,167772687,110,47257,4,60,60,60,60,2.241513999999995,1e-05,1.4053380000000288,0.16591599999998152,0.24393600000001925,CHAT_facebookchatgateway.pcap
1386344369,167772687,110,47257,4,597,597,597,597,7.917793000000017,1e-05,0.2446170000000052,0.43065500000000156,7.242477000000008,CHAT_facebookchatgateway.pcap
167772687,1386344369,47257,110,4,54,54,54,54,22.115921000000014,1e-05,7.204725999999994,0.5384999999999991,0.19469900000001417,CHAT_facebookchatgateway.pcap
1386344369,167772687,110,47257,4,597,1111,597,1111,28.078575999999998,1e-05,0.19469300000002931,14.402976999999964,13.465468000000044,CHAT_facebookchatgateway.pcap
167772687,1386344369,47257,110,4,597,597,597,597,54.95658900000001,1e-05,0.22534799999999677,13.480492999999967,41.250315,CHAT_facebookchatgateway.pcap
1386344369,167772687,110,47257,4,60,60,60,60,54.956389,1e-05,0.22527100000002065,13.48061899999999,41.250336000000004,CHAT_facebookchatgateway.pcap
167772687,1386344369,47257,110,4,54,54,54,54,55.12489899999997,1e-05,13.707452999999987,41.22523899999999,0.0648530000000278,CHAT_facebookchatgateway.pcap
1386344369,167772687,110,47257,4,597,597,1404,1332,41.45581900000002,1e-05,41.26351600000004,0.06485900000001266,0.12739799999997103,CHAT_facebookchatgateway.pcap
167772687,1386344369,47257,110,4,54,54,54,54,9.013687000000004,1e-05,8.831826000000035,0.17346999999995205,0.0019070000000169784,CHAT_facebookchatgateway.pcap
167772687,1386344369,47257,110,4,1111,597,597,597,9.407963999999993,1e-05,9.00045,0.0008149999999886859,0.4055979999999977,CHAT_facebookchatgateway.pcap
1386344369,167772687,110,47257,4,60,60,60,60,9.415534999999977,1e-05,9.000597999999968,0.0002690000000029613,0.4064480000000117,CHAT_facebookchatgateway.pcap
1386344369,167772687,110,47257,4,597,1404,1404,496,0.230795999999998,1e-05,0.1734739999999988,0.001932000000010703,0.015826000000004115,CHAT_facebookchatgateway.pcap
167772687,1386344369,47257,110,4,54,54,54,54,100.57014100000004,1e-05,0.17421300000000883,50.09114900000003,0.24586699999997563,CHAT_facebookchatgateway.pcap
1386344369,167772687,110,47257,4,597,1111,597,1111,100.39602500000001,1e-05,50.09115200000002,0.2064399999999864,50.09838400000001,CHAT_facebookchatgateway.pcap
167772687,1386344369,47257,110,4,54,54,54,54,50.325962000000004,1e-05,0.22484099999996943,0.15265199999998913,49.94053700000006,CHAT_facebookchatgateway.pcap
1386344369,167772687,110,47257,4,597,597,1111,597,50.38401800000008,1e-05,0.19051200000001245,49.94054700000004,0.21124699999995755,CHAT_facebookchatgateway.pcap
167772687,1386344369,47257,110,4,597,597,597,597,119.518102,1e-05,50.309815999999955,50.30897500000003,18.899194999999963,CHAT_facebookchatgateway.pcap
1386344369,167772687,110,47257,4,60,60,60,60,119.71603199999998,1e-05,50.30974199999997,50.30843600000003,18.899088000000006,CHAT_facebookchatgateway.pcap
167772687,1386344369,47257,110,4,54,54,54,54,19.304936999999995,1e-05,18.653364999999894,0.000523000000043794,0.4966779999999744,CHAT_facebookchatgateway.pcap
1386344369,167772687,110,47257,4,1404,275,597,1111,0.6516650000000936,1e-05,0.0005620000000590153,0.45924600000000737,0.19181400000002213,CHAT_facebookchatgateway.pcap
167772687,1386344369,47257,110,4,597,1111,1111,597,9.084658999999988,1e-05,1.4026159999999663,7.681151,0.0008040000000164582,CHAT_facebookchatgateway.pcap
1386344369,167772687,110,47257,4,60,60,60,60,9.091592999999989,1e-05,1.4020829999999478,7.681683000000021,0.00010199999996984843,CHAT_facebookchatgateway.pcap
167772687,1386344369,47257,110,4,54,54,54,54,8.986229999999978,1e-05,1.186474999999973,7.693764999999985,0.07201099999997496,CHAT_facebookchatgateway.pcap
1386344369,167772687,110,47257,4,597,597,1404,1332,7.927616999999941,1e-05,7.693754000000013,0.07201899999995476,0.12125700000001416,CHAT_facebookchatgateway.pcap
167772687,1386344369,47257,110,4,54,54,54,54,0.9401040000000194,1e-05,0.1526570000000902,0.1689209999999548,0.021863000000053034,CHAT_facebookchatgateway.pcap
167772687,1386344369,47257,110,4,597,1111,597,597,1.413981999999919,1e-05,0.3457349999999906,0.00041899999996530823,1.0675059999999803,CHAT_facebookchatgateway.pcap
1386344369,167772687,110,47257,4,60,60,60,60,1.4134319999999434,1e-05,0.3453630000000203,0.00021499999991192453,1.067721000000006,CHAT_facebookchatgateway.pcap
1386344369,167772687,110,47257,4,1140,1404,789,597,0.9982390000000123,1e-05,0.16893400000003567,0.02187900000001264,0.8073879999999463,CHAT_facebookchatgateway.pcap
167772687,1386344369,47257,110,4,54,54,54,54,0.9555000000000291,1e-05,0.18943699999999808,0.04341299999998682,0.14092100000004848,CHAT_facebookchatgateway.pcap
1386344369,167772687,110,47257,4,597,1404,818,1474,0.7661520000000337,1e-05,0.04342100000008031,0.14091099999996004,0.5817769999999882,CHAT_facebookchatgateway.pcap
167772687,1386344369,47257,110,4,54,54,54,54,0.3967330000000402,1e-05,5.899999996472616e-05,0.13864699999999175,0.2447779999999966,CHAT_facebookchatgateway.pcap
167772687,1386344369,47257,110,4,597,1111,1111,597,1.5627700000000004,1e-05,0.12013300000000982,0.00048100000003614696,1.44194600000003,CHAT_facebookchatgateway.pcap
1386344369,167772687,110,47257,4,60,60,60,60,1.8326070000000527,1e-05,0.12031100000001516,0.0011390000000801592,1.4411779999999226,CHAT_facebookchatgateway.pcap
1386344369,167772687,110,47257,4,205,597,1111,597,0.7044220000000223,1e-05,0.13861799999995128,0.2447779999999966,0.2834820000000491,CHAT_facebookchatgateway.pcap
167772687,1386344369,47257,110,4,54,54,54,54,9.796993999999927,1e-05,0.16130899999996018,0.28352000000006683,9.304846999999995,CHAT_facebookchatgateway.pcap
1386344369,167772687,110,47257,4,1111,597,597,1404,9.635800000000017,1e-05,0.2444629999999961,9.34393,0.047358999999914886,CHAT_facebookchatgateway.pcap
167772687,1386344369,47257,110,4,1111,1111,597,597,14.74343900000008,1e-05,9.32676600000002,5.394984000000022,0.02162199999997938,CHAT_facebookchatgateway.pcap
1386344369,167772687,110,47257,4,60,60,60,60,15.060121999999978,1e-05,9.326459999999997,5.395101999999952,0.021188000000051943,CHAT_facebookchatgateway.pcap
167772687,1386344369,47257,110,4,54,54,54,54,11.982600999999931,1e-05,0.14039499999989857,4.964498000000049,0.3785649999999805,CHAT_facebookchatgateway.pcap
1386344369,167772687,110,47257,4,789,1111,597,1111,11.842285999999945,1e-05,4.96449199999995,0.33955700000001343,6.538197999999966,CHAT_facebookchatgateway.pcap
167772687,1386344369,47257,110,4,54,54,54,54,0.5214089999999487,1e-05,0.2853139999999712,0.055176000000074055,0.10061899999993784,CHAT_facebookchatgateway.pcap
167772687,1386344369,47257,110,4,1111,1111,597,1111,0.5138480000000527,1e-05,0.507761999999957,0.000757000000021435,0.005138999999985572,CHAT_facebookchatgateway.pcap
1386344369,167772687,110,47257,4,60,60,60,60,0.5822550000000319,1e-05,0.5078170000000455,0.00020199999994474638,0.005140000000096734,CHAT_facebookchatgateway.pcap
1386344369,167772687,110,47257,4,597,1404,275,597,0.4787860000000137,1e-05,0.09450900000001639,0.10061699999994289,0.2836019999999735,CHAT_facebookchatgateway.pcap
167772687,1386344369,47257,110,4,54,54,54,54,0.7887299999999868,1e-05,0.19031299999994644,0.06624299999998584,0.07628099999999449,CHAT_facebookchatgateway.pcap
1386344369,167772687,110,47257,4,1140,1404,789,1474,0.5985190000000102,1e-05,0.028050000000007458,0.11449100000004364,0.4559279999999717,CHAT_facebookchatgateway.pcap
167772687,1386344369,47257,110,4,54,54,54,54,0.6844549999999572,1e-05,5.499999997482519e-05,0.23419200000000728,0.3012690000000475,CHAT_facebookchatgateway.pcap
1386344369,167772687,110,47257,4,719,1111,597,1111,0.6844549999999572,1e-05,0.23415699999998196,0.26080100000001494,0.18945499999995263,CHAT_facebookchatgateway.pcap
167772687,1386344369,47257,110,4,597,597,1111,1111,1.6202650000000176,1e-05,0.31906000000003587,0.8484909999999672,0.45251600000005965,CHAT_facebookchatgateway.pcap
1386344369,167772687,110,47257,4,60,60,60,60,1.8526829999999563,1e-05,0.31849799999997686,0.8484000000000833,0.4525099999999611,CHAT_facebookchatgateway.pcap
167772687,1386344369,47257,110,4,1111,1514,679,597,0.016309999999975844,1e-05,0.0009589999999661813,4.6999999995023245e-05,0.015028000000029351,CHAT_facebookchatgateway.pcap
1386344369,167772687,110,47257,4,60,60,60,60,0.2575759999999718,1e-05,0.0008430000000316795,0.015193999999951302,0.0011889999999539214,CHAT_facebookchatgateway.pcap
167772687,1386344369,47257,110,4,54,54,54,54,2.416651999999999,1e-05,0.29118900000003123,1.8520959999999604,0.2118480000000318,CHAT_facebookchatgateway.pcap
1386344369,167772687,110,47257,4,597,597,597,1404,2.1645710000000236,1e-05,1.8911020000000462,0.21185900000000402,0.0615619999999808,CHAT_facebookchatgateway.pcap
167772687,1386344369,47257,110,4,54,54,54,54,0.12906500000008236,1e-05,0.01747299999999541,4.200000000764703e-05,0.05003900000008343,CHAT_facebookchatgateway.pcap
1386344369,167772687,110,47257,4,1474,1334,1404,909,0.11167900000009467,1e-05,7.400000004054164e-05,0.05001900000002024,0.06154100000003382,CHAT_facebookchatgateway.pcap
167772687,1386344369,47257,110,4,54,54,54,54,1.0756119999999783,1e-05,0.19128200000000106,0.5181859999999006,0.2679650000000038,CHAT_facebookchatgateway.pcap
167772687,1386344369,47257,110,4,597,597,1111,1111,1.7191520000000082,1e-05,0.5738119999999753,0.7934970000000021,0.351395000000025,CHAT_facebookchatgateway.pcap
1386344369,167772687,110,47257,4,60,60,60,60,1.3398090000000593,1e-05,0.7939570000000913,0.3511839999999893,0.0008520000000089567,CHAT_facebookchatgateway.pcap
1386344369,167772687,110,47257,4,597,1111,597,597,1.0795550000000276,1e-05,0.5181730000000471,0.23002999999994245,0.3312950000000683,CHAT_facebookchatgateway.pcap
167772687,1386344369,47257,110,4,54,54,54,54,0.5705770000000712,1e-05,0.19100400000002082,0.13638200000002598,0.053449999999998,CHAT_facebookchatgateway.pcap
1386344369,167772687,110,47257,4,597,1404,789,1111,0.3796630000000505,1e-05,0.1363730000000487,0.0534619999999677,0.18978400000003148,CHAT_facebookchatgateway.pcap
167772687,1386344369,47257,110,4,54,54,54,54,0.38534999999990305,1e-05,0.23509899999999107,0.0803649999999152,0.062324999999987085,CHAT_facebookchatgateway.pcap
1386344369,167772687,110,47257,4,597,1404,304,597,0.4456760000000486,1e-05,0.11791900000002897,0.062341999999944164,0.22619299999996656,CHAT_facebookchatgateway.pcap
167772687,1386344369,47257,110,4,597,597,1111,1514,12.555027999999993,1e-05,0.7799310000000332,0.3706039999999575,11.404240000000073,CHAT_facebookchatgateway.pcap
1386344369,167772687,110,47257,4,60,60,60,60,12.021626999999967,1e-05,0.37107799999989766,11.403887000000054,0.012418000000025131,CHAT_facebookchatgateway.pcap
167772687,1386344369,47257,110,4,54,54,54,54,11.573043999999982,1e-05,11.39352299999996,0.15846299999998337,0.018248999999968873,CHAT_facebookchatgateway.pcap
1386344369,167772687,110,47257,4,597,1404,1404,1404,0.17960500000003776,1e-05,0.15846499999997832,0.018261000000052263,0.0028419999999869106,CHAT_facebookchatgateway.pcap
