@Relation test
@Attribute feature_0 numeric
@Attribute feature_1 numeric
@Attribute feature_2 numeric
@Attribute feature_3 numeric
@Attribute feature_4 numeric
@Attribute feature_5 numeric
@Attribute feature_6 numeric
@Attribute feature_7 numeric
@Attribute feature_8 numeric
@Attribute feature_9 numeric
@Attribute feature_10 numeric
@Attribute feature_11 numeric
@Attribute feature_12 numeric
@Attribute feature_13 numeric
@Attribute feature_14 numeric
@Attribute feature_15 numeric
@Attribute feature_16 numeric
@Attribute feature_17 numeric
@Attribute feature_18 numeric
@Attribute feature_19 numeric
@Attribute feature_20 numeric
@Attribute feature_21 numeric
@Attribute feature_22 numeric
@Attribute feature_23 numeric
@Attribute feature_24 numeric
@Attribute feature_25 numeric
@Attribute feature_26 numeric
@Attribute feature_27 numeric
@Attribute feature_28 numeric
@Attribute feature_29 numeric
@Attribute feature_30 numeric
@Attribute feature_31 numeric
@Attribute feature_32 numeric
@Attribute feature_33 numeric
@Attribute feature_34 numeric
@Attribute feature_35 numeric
@Attribute feature_36 numeric
@Attribute feature_37 numeric
@Attribute feature_38 numeric
@Attribute feature_39 numeric
@Attribute feature_40 numeric
@Attribute feature_41 numeric
@Attribute feature_42 numeric
@Attribute feature_43 numeric
@Attribute feature_44 numeric
@Attribute feature_45 numeric
@Attribute feature_46 numeric
@Attribute feature_47 numeric
@Attribute feature_48 numeric
@Attribute feature_49 numeric
@Attribute feature_50 numeric
@Attribute feature_51 numeric
@Attribute feature_52 numeric
@Attribute feature_53 numeric
@Attribute feature_54 numeric
@Attribute feature_55 numeric
@Attribute feature_56 numeric
@Attribute feature_57 numeric
@Attribute feature_58 numeric
@Attribute feature_59 numeric
@Attribute feature_60 numeric
@Attribute feature_61 numeric
@Attribute feature_62 numeric
@Attribute feature_63 numeric
@Attribute feature_64 numeric
@Attribute feature_65 numeric
@Attribute feature_66 numeric
@Attribute feature_67 numeric
@Attribute feature_68 numeric
@Attribute feature_69 numeric
@Attribute feature_70 numeric
@Attribute feature_71 numeric
@Attribute feature_72 numeric
@Attribute feature_73 numeric
@Attribute feature_74 numeric
@Attribute feature_75 numeric
@Attribute feature_76 numeric
@Attribute feature_77 numeric
@Attribute feature_78 numeric
@Attribute feature_79 numeric
@Attribute feature_80 numeric
@Attribute feature_81 numeric
@Attribute feature_82 numeric
@Attribute feature_83 numeric
@Attribute class {FILE-TRANSFER_gate_SFTP_filetransfer.pcap,CHAT_facebookchatgateway.pcap,MAIL_gate_Email_IMAP_filetransfer.pcap,VIDEO_Youtube_Flash_Gateway.pcap}
@data
3325347879,167772687,443,36922,39,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0.06344099999999742,1e-05,0.00023799999999596366,0.00011800000000050659,0.00022800000000700038,0.00012599999999451938,0.0002250000000003638,8.099999999444663e-05,0.00012000000000966793,0.0010850000000033333,0.00011099999998975818,0.00023500000000353793,7.100000000548334e-05,0.00017400000000122873,0.00039400000000000546,8.199999999192187e-05,0.00018400000000440286,7.999999999697138e-05,0.0009749999999968395,0.00012700000000620548,0.0002250000000003638,7.999999999697138e-05,0.00018900000000598993,8.299999998939711e-05,0.00019900000000916407,7.199999998874773e-05,8.200000000613272e-05,0.000506999999998925,0.0517109999999974,0.0002910000000042601,0.0005340000000018108,0.00024299999999755073,0.0004579999999947404,0.00025600000000736145,0.0004529999999931533,0.0002510000000057744,0.00187599999999577,0.0002550000000098862,0.0005489999999923612,0.0002690000000029613,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,39,1075,1235,1351,1235,1235,163,1235,1235,1235,1235,243,1111,1235,1235,1235,1235,243,1235,1235,245,1235,801,1235,1235,1235,1235,243,165,1235,1235,1235,881,1235,1235,245,1235,287,1235,1235,0.7137330000000048,1e-05,0.0003510000000019886,0.00012800000000368073,0.47594399999999126,0.0007820000000009486,0.0002780000000086602,0.0024729999999948404,0.00034800000000245745,0.0003489999999999327,0.0003459999999932961,0.00011900000001219269,0.0005879999999933716,0.0008260000000035461,0.000354999999998995,0.0003519999999923584,0.0003070000000064965,0.00012099999999293232,0.001195000000009827,0.000309000000001447,0.00017299999998954263,0.00047500000000866294,0.0002649999999988495,0.0010989999999964084,0.00030800000000397176,0.0002690000000029613,0.00027499999998781277,8.100000000865748e-05,0.0005050000000039745,0.05186299999999733,0.0007810000000034734,0.0007880000000000109,0.0007079999999888287,0.0021279999999990196,0.0008040000000022474,0.0005009999999998627,0.16243599999999958,0.0006500000000073669,0.0033249999999895863,0.0010220000000060736,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,39,1514,1514,1514,1514,1514,1514,1514,54,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,54,54,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,0.48127099999999245,1e-05,8.799999999098418e-05,0.001946000000003778,0.00018400000000440286,0.0006249999999994316,0.00017300000000375348,0.0005879999999933716,0.09635799999999506,0.06580700000000661,0.0001790000000028158,0.0006279999999918573,0.0001560000000040418,0.0029940000000010514,0.00017800000000534055,0.0008349999999950342,0.00016899999999964166,0.0006879999999966913,0.0001540000000090913,0.000667999999990343,0.00015500000000656655,0.0018180000000000973,0.09358100000000036,0.16397899999999765,0.04541799999999796,6.600000000389628e-05,0.00024100000000260025,5.499999998903604e-05,0.0002950000000083719,5.5000000003246896e-05,0.0002539999999982001,5.699999999819738e-05,0.0011039999999979955,5.899999999314787e-05,0.0002420000000000755,5.600000000072214e-05,0.0009399999999999409,6.900000001053286e-05,0.00026599999999632473,6.600000000389628e-05,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,39,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0.47923400000000527,1e-05,1.2999999995599865e-05,0.1620240000000024,0.000332000000000221,0.0005910000000000082,1.1999999998124622e-05,0.0031050000000050204,0.00039999999999906777,0.0005560000000031096,0.0002539999999982001,0.0005369999999942365,0.0002890000000093096,0.0006199999999978445,0.00030099999999322335,0.0002599999999972624,0.001383000000004131,0.13865700000000913,0.1641829999999942,5.000000001587068e-06,0.00034099999999170905,8.300000000360797e-05,0.00019600000000252749,0.00010199999999827014,0.0001929999999958909,9.30000000067821e-05,0.0010719999999935226,9.400000000425734e-05,0.00018900000000598993,0.0007529999999889014,0.00027000000000043656,7.00000000080081e-05,0.0002619999999922129,0.00011100000000396903,7.999999999697138e-05,0.0011379999999974189,0.00011500000000808086,0.00018400000000440286,0.00011399999999639476,0.00018400000000440286,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,39,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,54,54,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,54,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,54,0.3758499999999998,1e-05,6.599999998968542e-05,0.00023500000000353793,6.600000000389628e-05,0.0002309999999994261,6.500000000642103e-05,0.00023199999999690135,7.300000000043383e-05,0.0017969999999962738,7.899999999949614e-05,0.05062300000000164,0.06259099999999762,0.06434799999999541,0.00016100000000562886,0.0007570000000072241,0.00019999999999242846,0.0005409999999983484,0.0001540000000090913,0.0006289999999893325,0.0019429999999971415,0.0001650000000097407,0.0007149999999995771,0.00015899999999646752,0.0008150000000028967,0.05964399999999159,0.0007640000000037617,9.200000000930686e-05,0.0003399999999942338,0.001036999999996624,6.199999999978445e-05,0.00029899999999827287,6.900000001053286e-05,0.0002709999999979118,6.700000000137152e-05,0.0002980000000007976,7.599999999285956e-05,0.0007080000000030395,7.899999999949614e-05,0.11103400000000363,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,39,1235,1235,243,679,597,1235,1235,1235,367,1235,1235,1235,1235,243,1075,1235,1235,1235,403,247,1111,1111,1235,1235,1235,1313,1235,1235,1273,1111,1235,719,1235,1235,1235,1235,243,247,597,0.6882120000000072,1e-05,0.000904000000005567,0.00027599999999949887,0.001313999999993598,0.1386619999999965,0.16429500000000985,0.00032099999999957163,0.0003799999999927195,0.0002950000000083719,0.0011650000000003047,0.000973000000001889,0.0003399999999942338,0.00033899999999675856,0.00011299999999891952,0.0012530000000054997,0.0002980000000007976,0.0002970000000033224,0.00030699999999228567,0.00011700000000303135,0.0017529999999936763,0.07829100000000722,0.034937999999996805,0.0646509999999978,0.0008410000000083073,0.0008399999999966212,0.0004919999999941638,0.002200000000001978,0.0009140000000087412,0.0006020000000006576,0.06010099999998886,0.0004530000000073642,0.0002819999999985612,0.001156999999992081,0.0003500000000116188,0.00038699999998925705,0.0003240000000062082,0.00011999999999545707,0.0006630000000029668,0.1272040000000061,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,39,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0.37875599999999565,1e-05,0.00019199999999841566,0.00011499999999387,0.00011700000000303135,0.001645999999993819,0.00010699999999985721,0.07840500000000361,0.03493199999999774,0.0644320000000107,0.0002669999999938,0.0007410000000049877,9.99999999891088e-05,0.0005590000000097461,0.0001869999999968286,0.0005689999999987094,0.001953999999997791,0.0003260000000011587,0.0005869999999958964,0.00024400000000923683,0.0005000000000023874,4.9999999873762135e-06,0.06014400000000819,0.00024899999999661304,0.0001850000000018781,0.00025800000000231194,0.0009939999999915017,0.00013600000001190438,0.0002589999999997872,0.00011499999999387,0.00024299999999755073,0.00012000000000966793,0.00020299999999906504,0.00011099999998975818,0.00012000000000966793,0.0005889999999908468,7.100000000548334e-05,0.1271600000000035,0.0013859999999965567,0.0002669999999938,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,39,54,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,54,54,54,1514,1514,1514,1514,1514,1514,1514,1514,1514,0.20027699999999982,1e-05,0.0009869999999949641,0.00018000000000029104,0.0006529999999997926,0.00016800000000216642,0.0006120000000038317,0.00017399999998701787,0.0007050000000106138,0.001941000000002191,0.00016499999999552983,0.0006769999999960419,0.00017499999999870397,0.0005000000000023874,0.00017400000000122873,0.0423370000000034,0.00022299999999120246,0.0006309999999984939,0.002873000000008119,0.00018099999999776628,0.0007540000000005875,0.00016499999999552983,0.0006770000000102527,0.00018899999999177908,0.0007769999999993615,0.0001790000000028158,0.002024000000005799,0.00015199999999992997,0.04093199999999797,0.05251799999999207,0.04250400000000809,0.0013579999999961956,0.00027199999999538704,0.0006910000000033278,0.00021399999999971442,0.000658999999998855,0.0001759999999961792,0.0006330000000076552,0.0017479999999920892,0.00018200000000945238,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,39,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,1474,1228,60,60,60,60,60,60,60,60,60,60,60,60,0.19944800000000384,1e-05,0.00024700000000166256,0.0005450000000024602,0.0003689999999920701,0.0004420000000067148,0.0020399999999938245,0.0002660000000105356,0.0006079999999997199,1.1999999998124622e-05,0.0005960000000015953,0.00016199999998889325,0.04243500000001177,0.0002709999999979118,0.00048300000000267573,0.0028559999999941965,0.00042299999999784177,0.0005670000000037589,0.0002789999999919246,0.0005190000000112605,0.0003109999999963975,0.0006280000000060681,0.00024599999998997646,0.00030399999999985994,0.001677999999998292,0.0001560000000040418,0.04040500000000691,8.999999991488039e-06,0.004685000000009154,0.09234199999998793,0.00022400000000288856,0.0007030000000014525,0.00026200000000642376,0.0005129999999979873,0.00026400000000137425,0.0004950000000008004,0.0017560000000003129,0.00028399999999351166,0.0006290000000035434,0.0002690000000029613,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,39,1235,1235,1235,799,1235,1235,327,1235,205,1235,1235,1235,1235,243,761,597,1235,1235,1235,285,1235,1235,841,597,1235,1151,1235,1235,1235,1235,243,1075,283,597,1235,1235,1235,1231,1235,0.4233820000000037,1e-05,0.0007999999999981355,0.0007920000000041227,0.0006149999999962574,0.0022380000000055134,0.0007090000000005148,0.0007689999999911379,0.042602999999999724,0.0005050000000039745,0.003258999999999901,0.0008519999999947458,0.0008740000000102555,0.0009239999999977044,0.0002800000000036107,0.0018479999999954089,0.044972000000001344,0.09268500000000301,0.0008679999999969823,0.0008809999999925822,0.0005020000000115488,0.0020299999999906504,0.0008219999999994343,0.0007939999999990732,0.055520000000001346,0.09568900000000724,0.0002920000000017353,0.0034189999999938436,0.001806999999999448,0.0009529999999955407,0.0008660000000020318,0.0003810000000044056,0.0007119999999929405,0.00011100000000396903,0.01323000000000718,0.04486699999999644,0.0010170000000044865,0.0008449999999982083,0.00031799999999293505,0.002439000000009628,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,39,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0.34790900000000136,1e-05,0.00019199999999841566,0.055617999999995504,0.09538700000000233,0.00027199999999538704,0.0003350000000068576,0.0031280000000037944,0.0002250000000003638,0.001480000000000814,0.0002909999999900492,0.0007140000000021018,0.0002520000000032496,0.0006850000000042655,0.00038499999999430656,9.30000000067821e-05,0.0006979999999998654,4.199999999343618e-05,9.30000000067821e-05,0.013262999999994918,0.04443799999999953,0.0005429999999932988,0.0007190000000036889,0.0002599999999972624,0.0006260000000111177,0.00025099999999156353,0.000332000000000221,0.0021920000000079654,0.00032199999999704687,0.0005099999999913507,0.0002780000000086602,0.0005790000000018836,0.0002679999999912752,0.00032500000000368345,0.01827600000000018,0.10155799999999715,0.0002479999999991378,0.0003240000000062082,0.002405999999993469,0.00011100000000396903,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,39,1514,1514,1514,1514,54,54,54,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,54,1514,1514,1514,1514,1514,1514,1514,0.3501449999999977,1e-05,0.00017600000001039007,0.000626999999994382,0.00016899999999964166,0.04592999999999847,0.048002999999994245,0.05633500000000424,0.0007420000000024629,0.0001639999999980546,0.0035249999999962256,0.00018100000001197714,0.00157199999999591,0.00020100000000411455,0.0007539999999863767,0.00016800000000216642,0.0008690000000086684,0.00013899999999011925,0.0012100000000003774,5.900000000735872e-05,0.057660999999995965,0.00015899999999646752,0.000838999999999146,0.00015800000001320313,0.0008169999999978472,0.00016499999999552983,0.002673999999998955,0.0002000000000066393,0.0006439999999940937,0.00017400000000122873,0.000775000000004411,0.00015999999999394277,0.09366599999999892,0.02641200000000765,0.0002190000000013015,0.0027919999999994616,0.00017699999999365446,0.0005560000000031096,0.0001549999999923557,0.0007580000000046994,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,39,597,287,597,1140,1392,345,597,1474,1474,1474,1179,1140,1140,597,597,1392,888,1140,1140,1392,316,597,1392,1392,1150,1474,753,1140,1392,1392,64,597,1392,888,597,597,597,1474,1310,2.2779250000000033,1e-05,0.0679619999999943,0.06552400000000347,0.06367499999999637,0.03424800000000516,0.030498999999998944,0.06422700000000248,0.38787099999998986,0.0001160000000055561,6.299999999725969e-05,0.06327000000000282,0.0661580000000015,0.10335700000000259,0.06592899999999702,0.16400900000000718,0.0817209999999875,0.019600000000011164,0.10094799999998827,0.06412900000000832,0.0592539999999957,0.006534000000002038,0.08020199999999988,0.05096000000000345,0.0015059999999920137,0.048976000000010345,0.05041899999999089,0.015107999999997901,0.07983500000000276,0.014746999999999844,0.04551200000000222,0.005330000000000723,0.09234600000000626,0.021129999999999427,0.0449429999999893,0.06367099999999937,0.06382400000001098,0.06471999999999412,0.025459999999995375,2.40000000104601e-05,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,39,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0.3268860000000018,1e-05,0.00034499999999582087,0.0006500000000073669,0.00025699999999062584,0.0006020000000006576,0.00042400000000952787,7.199999998874773e-05,0.0006979999999998654,8.700000000771979e-05,0.0001469999999983429,0.06134199999999623,0.023159000000006813,0.00025699999999062584,0.0005519999999989977,0.0002490000000108239,0.0005549999999914235,0.00037100000000123146,0.0002879999999976235,0.0019479999999987285,0.0001650000000097407,0.0005659999999920728,0.00027900000000613545,0.0005649999999945976,0.0002950000000083719,0.0003079999999897609,0.034680000000008704,0.18996400000000335,0.00030699999999228567,0.00257299999999816,0.00025800000000231194,0.0006390000000067175,0.0002999999999957481,0.0006300000000010186,0.000309000000001447,0.0006029999999981328,0.00031799999999293505,0.00029600000000584714,0.001619000000005144,0.00011999999999545707,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,39,1514,1514,1514,1514,1514,54,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,54,54,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,0.38450300000000937,1e-05,0.0007440000000116243,0.00011499999999387,0.0012190000000060763,6.699999998716066e-05,0.08265100000001269,0.001760999999987689,0.00018200000000945238,0.0006750000000010914,0.0001759999999961792,0.0006319999999959691,0.00017600000001039007,0.0024499999999960664,0.000160999999991418,0.0006310000000127047,0.00016799999998795556,0.0006580000000013797,0.00015500000000656655,0.14014000000000237,0.08415399999999806,0.0004089999999905558,0.00031100000001060835,0.002849999999995134,0.00019600000000252749,0.0007569999999930133,0.00020299999999906504,0.0007330000000109749,0.00019899999999495321,0.0007319999999992888,0.00019799999999747797,0.0019570000000044274,0.0003339999999951715,0.05661600000000533,9.599999999920783e-05,0.00023699999999848842,7.300000000043383e-05,0.0002970000000033224,6.700000000137152e-05,0.0012069999999937409,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,39,1235,1235,203,597,1235,637,1235,1235,1235,1235,243,1075,797,597,1235,1235,1235,717,1235,1235,1235,717,597,1235,123,1235,1235,1235,1235,243,1075,1311,1235,1235,1235,203,1235,1235,1235,0.5108749999999986,1e-05,0.0008490000000023201,0.000312999999991348,0.018306000000009703,0.10170300000000054,0.00029699999998911153,0.0025340000000113605,0.00082499999999186,0.0009859999999974889,0.000990999999999076,0.00015100000000245473,0.0007939999999990732,0.00013800000000685486,0.0612249999999932,0.023406000000008476,0.0008039999999880365,0.0009160000000036916,0.00029600000000584714,0.002197999999992817,0.0008380000000016707,0.0008559999999988577,0.000309000000001447,0.03451400000000149,0.19010400000000516,0.0003150000000005093,0.0028319999999979473,0.0009280000000018163,0.0009479999999939537,0.0008899999999982811,0.0003290000000077953,0.0018089999999943984,0.00015000000000497948,0.05649199999999155,0.000309000000001447,0.0003719999999987067,0.00015700000000151704,0.0012120000000095388,0.00037299999999618194,0.00032199999999704687,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,39,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,1392,60,60,60,60,60,60,60,60,60,0.22216600000000142,1e-05,0.05647600000000352,5.999999999062311e-06,0.00032500000000368345,0.0001089999999948077,0.00025000000000829914,4.899999998997373e-05,0.00012300000000209366,0.0010639999999995098,0.00013500000000021828,0.00027599999999949887,0.0001089999999948077,0.00017800000000534055,0.00015100000000245473,0.00027199999999538704,0.05118800000001045,0.00024599999998997646,0.0025010000000094124,1.1999999998124622e-05,0.0005249999999961119,0.0002539999999982001,0.0005320000000068603,0.0002769999999969741,0.0005280000000027485,0.0002709999999979118,0.0002789999999919246,0.0017460000000113496,0.00027000000000043656,0.0004390000000000782,0.03288999999999476,0.0656670000000048,9.899999999163356e-05,0.0005290000000002237,0.00016100000000562886,0.0005290000000002237,0.00031799999999293505,0.0026119999999991705,0.00022800000000700038,0.0005049999999897636,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,39,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,54,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,0.22780699999999854,1e-05,0.00031799999999293505,6.500000000642103e-05,0.00025699999999062584,6.300000001147055e-05,0.05124299999999948,0.0001779999999911297,0.00257299999999816,0.00015700000000151704,0.0005310000000093851,0.00015399999999488045,0.0006259999999969068,0.0001560000000040418,0.0006400000000041928,0.00016599999999300508,0.0020540000000011105,0.0001620000000031041,0.0005890000000050577,0.03322199999999498,0.06519000000000119,0.00019100000000094042,0.0005319999999926495,0.0001699999999971169,0.0005920000000116943,0.0001719999999920674,0.0027139999999974407,0.00014400000000591717,0.0005749999999977717,0.0001409999999992806,0.0005799999999993588,0.000217000000006351,0.0005949999999899092,0.05830900000000838,0.0002020000000015898,0.0024779999999964275,0.00016100000000562886,0.0007189999999894781,0.00017499999999870397,0.0006230000000044811,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,39,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0.19347000000000492,1e-05,0.0004930000000058499,0.0002599999999972624,0.0004969999999957508,0.05844600000000355,0.0002740000000045484,0.002323999999987336,0.000286000000002673,0.0006290000000035434,0.00017200000000627824,0.0005400000000008731,0.00030299999998817384,0.0006290000000035434,0.000400999999996543,6.300000001147055e-05,0.0006389999999925067,0.00010199999999827014,0.00018400000000440286,0.08220899999999176,0.00031100000001060835,0.0005549999999914235,0.00018000000000029104,0.0005060000000014497,0.00027000000000043656,0.003196000000002641,0.00029600000000584714,0.0005229999999869506,0.00035400000000151977,0.0005300000000119098,0.00032599999998694784,0.00046000000000390173,0.032350000000008095,0.002627999999987196,0.00025800000000231194,0.0006150000000104683,0.00026400000000137425,0.0003969999999924312,0.0002879999999976235,0.000552999999996473,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,39,1231,761,1235,1235,1235,1235,243,1075,879,1235,1235,841,1235,1235,1235,285,247,1235,1235,1235,1235,243,1075,879,1235,1235,327,1235,1235,1235,799,1193,1235,1235,1235,1235,243,1075,1393,0.3595370000000031,1e-05,0.05147999999999797,0.0025839999999988095,0.000778999999994312,0.0008020000000072969,0.0008100000000013097,0.0002750000000020236,0.0019369999999980791,0.00047999999999603915,0.09860600000000375,0.0007880000000000109,0.0008260000000035461,0.0027779999999921756,0.0007260000000002265,0.0008260000000035461,0.0004989999999907013,0.05862000000000478,0.0027029999999967913,0.0008030000000047721,0.0008020000000072969,0.001069999999998572,0.00011899999999798183,0.0007200000000011642,0.000183999999990192,0.08226700000000164,0.0009480000000081645,0.0007869999999883248,0.0034870000000069012,0.000798000000003185,0.0008610000000004447,0.0005439999999907741,0.03221000000000629,0.0029490000000009786,0.0008689999999944575,0.0007620000000088112,0.0008219999999994343,0.0002909999999900492,0.002048000000002048,0.0005650000000088085,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,39,1514,1514,1514,1514,1514,1514,54,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,54,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,0.2144869999999912,1e-05,0.00067299999999193,0.0001790000000028158,0.0011510000000072296,5.999999999062311e-05,0.00023000000000195087,0.08176199999999767,0.0005560000000031096,5.999999999062311e-06,0.0005079999999964002,0.0001560000000040418,0.0006419999999991433,0.00015700000000151704,0.002531000000004724,0.0009299999999967667,0.0006719999999944548,0.0001560000000040418,0.0007250000000027512,0.00015700000000151704,0.0006539999999972679,0.031627000000000294,0.0005230000000011614,0.0027189999999990278,0.00015999999999394277,0.0007230000000078007,0.0001529999999974052,0.0006240000000019563,0.00011299999999891952,0.0006750000000010914,0.00016800000000216642,0.00231899999999996,0.0001469999999983429,0.0004729999999995016,0.07790500000000122,0.00016499999999552983,0.0006690000000020291,0.00015799999999899228,0.0007030000000014525,0.0023589999999984457,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,39,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0.38813899999999535,1e-05,0.0002829999999960364,0.0020410000000055106,0.00010399999999322063,0.00047500000000866294,0.05658899999998823,0.021343000000001666,0.0002649999999988495,0.0005620000000021719,0.000263000000003899,0.0005160000000046239,0.00243399999999383,0.0003829999999993561,0.0007300000000043383,0.0003279999999961092,0.0006079999999997199,0.00028500000000519776,0.0005559999999888987,0.2006850000000071,0.002757000000002563,0.00042299999999784177,0.0003169999999954598,1.5000000004761205e-05,0.00036699999999711963,5.000000001587068e-06,0.0002669999999938,0.0001160000000055561,8.59999999960337e-05,0.0009260000000068658,0.00017400000000122873,0.00032099999999957163,0.00017099999999459214,0.08885200000000282,0.0005230000000011614,0.0006779999999935171,0.0002490000000108239,0.00046499999999127795,0.002572000000000685,0.000194000000007577,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,39,1514,1514,1514,1514,1514,1514,54,54,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,54,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,54,54,1514,1514,0.3991550000000075,1e-05,0.0009260000000068658,0.00019899999999495321,0.0007590000000021746,0.00015700000000151704,0.0008729999999985694,0.07105099999999709,0.02615600000000029,0.10331200000000251,0.002706000000003428,0.0001639999999980546,0.0007350000000059254,6.8999999996322e-05,0.0002599999999972624,6.700000000137152e-05,0.0002999999999957481,6.700000000137152e-05,0.001041999999998211,0.0001010000000007949,0.0003930000000025302,0.00010199999999827014,0.05838500000000124,0.03031000000000006,0.0002250000000003638,0.0010180000000019618,0.0001639999999980546,0.0006610000000080163,0.0026019999999959964,0.00012599999999451938,0.000489000000001738,0.0001160000000055561,0.0005439999999907741,0.00011400000001060562,0.0005549999999914235,0.00013700000000937962,0.06506499999998994,0.026109000000005267,0.00030699999999228567,0.0025940000000019836,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
