@Relation test
@Attribute feature_0 numeric
@Attribute feature_1 numeric
@Attribute feature_2 numeric
@Attribute feature_3 numeric
@Attribute feature_4 numeric
@Attribute feature_5 numeric
@Attribute feature_6 numeric
@Attribute feature_7 numeric
@Attribute feature_8 numeric
@Attribute feature_9 numeric
@Attribute class {FILE-TRANSFER_gate_SFTP_filetransfer.pcap,CHAT_facebookchatgateway.pcap,MAIL_gate_Email_IMAP_filetransfer.pcap,VIDEO_Youtube_Flash_Gateway.pcap}
@data
167772687,3325347879,36922,443,2,759,1235,0.2234499999999997,1e-05,0.22333799999999826,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,2,60,60,0.0005510000000015225,1e-05,0.00030800000000397176,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,2,1514,1514,0.0008330000000000837,1e-05,0.0006619999999983861,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,2,60,60,0.002176000000005729,1e-05,1.6000000002236447e-05,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,2,1514,1514,0.00036699999999711963,1e-05,0.00016499999999552983,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,2,1233,1235,0.002856999999998777,1e-05,0.0027389999999982706,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,2,60,60,0.00047399999999697684,1e-05,0.00019999999999953388,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,2,1514,1514,0.0002840000000006171,1e-05,0.00016100000000562886,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,2,60,60,0.0005640000000042278,1e-05,0.0002899999999996794,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,2,1514,1514,0.0002980000000007976,1e-05,0.00017199999999917281,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,2,1235,1235,0.001072000000000628,1e-05,0.0008600000000029695,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,2,60,60,0.0005659999999991783,1e-05,0.0003759999999957131,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,2,1514,1514,0.000301999999997804,1e-05,0.00017400000000122873,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,2,60,60,0.0003570000000010509,1e-05,0.00017300000000375348,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,2,1235,243,0.0006830000000022096,1e-05,0.0002980000000007976,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,2,1514,1514,0.00011800000000050659,1e-05,6.100000000230921e-05,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,2,60,60,0.0007960000000011291,1e-05,0.0007899999999949614,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,2,597,1392,0.03312999999999988,1e-05,0.03309599999999335,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,2,54,1514,0.001903999999996131,1e-05,0.0017259999999978959,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,2,60,60,0.09170699999999954,1e-05,0.0916429999999977,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,2,247,1235,0.09199900000000127,1e-05,0.09177100000000138,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,2,1514,1514,0.0008240000000014902,1e-05,0.0006699999999995043,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,2,60,60,0.0005899999999954275,1e-05,0.0005129999999979873,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,2,1514,1514,0.0008679999999969823,1e-05,0.0007149999999995771,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,2,60,60,0.0006839999999996849,1e-05,0.0005230000000011614,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,2,1235,1235,0.0009840000000025384,1e-05,0.0008750000000006253,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,2,1514,1514,0.0007670000000032928,1e-05,0.0006150000000033629,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,2,60,60,0.002060000000000173,1e-05,0.0005540000000010536,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,2,1514,1514,0.0001370000000022742,1e-05,7.199999999585316e-05,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,2,1313,1235,0.0018480000000025143,1e-05,0.0018060000000019727,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,2,60,60,0.00013299999999816237,1e-05,5.099999999913507e-05,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,2,1514,1514,0.000144999999996287,1e-05,6.599999999679085e-05,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,2,60,60,0.00017199999999917281,1e-05,0.00011100000000396903,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,2,1235,1273,0.0002499999999940883,1e-05,0.0002059999999985962,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,2,1514,1514,0.018337999999999965,1e-05,0.018134000000003425,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,2,60,60,0.018718000000006896,1e-05,0.018516000000005306,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,2,1514,1514,0.0007590000000021746,1e-05,0.0005860000000055265,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,2,1235,719,0.000844000000000733,1e-05,0.0005790000000018836,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,2,60,60,0.002845999999998128,1e-05,0.0005339999999947054,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,2,1514,1514,0.00031800000000004047,1e-05,0.0001699999999971169,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,2,60,60,0.0003189999999975157,1e-05,0.0001660000000001105,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,2,1514,1514,0.00031900000000462114,1e-05,0.0001750000000058094,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,2,1235,1235,0.0010350000000016735,1e-05,0.0006810000000001537,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,2,60,60,0.0002289999999973702,1e-05,1.7999999997186933e-05,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,2,1514,1514,0.00027899999999903,1e-05,0.00017400000000122873,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,2,1392,93,0.006510999999996159,1e-05,0.0063529999999971665,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,2,60,60,0.0006219999999999004,1e-05,0.000362000000002638,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,2,1514,1514,0.00034000000000133923,1e-05,0.00015799999999899228,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,2,1235,1235,0.0008940000000023929,1e-05,0.0007820000000009486,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,2,60,60,0.0003609999999980573,1e-05,0.00019100000000094042,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,2,1514,1514,0.00015499999999946112,1e-05,7.499999999538431e-05,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,2,60,60,0.0020870000000030586,1e-05,0.002042000000002986,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,2,243,247,0.0022799999999989495,1e-05,0.002197000000002447,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,2,597,1392,0.045037999999998135,1e-05,0.04442799999999636,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,2,54,1514,0.008045000000002744,1e-05,0.007961999999999136,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,2,60,60,0.12725800000000476,1e-05,0.127243,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,2,1514,1514,0.0003109999999963975,1e-05,0.00024699999999455713,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,2,1235,1235,0.0005400000000008731,1e-05,0.0003059999999948104,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,2,60,60,0.0004829999999955703,1e-05,0.00046999999999997044,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,2,1514,1514,0.0007319999999992888,1e-05,0.0005780000000044083,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,2,60,60,0.0007489999999990005,1e-05,0.0005999999999986017,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,2,1514,1514,0.0008930000000049176,1e-05,0.0007319999999992888,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,2,1235,799,0.0006750000000010914,1e-05,0.0005690000000058149,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,2,60,60,0.0024729999999948404,1e-05,0.0005029999999948132,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,2,1514,1514,0.0003560000000035757,1e-05,0.0001810000000048717,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,2,60,60,0.0005209999999991055,1e-05,0.00034499999999582087,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,2,1514,1514,0.00028100000000108594,1e-05,0.00017199999999917281,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,2,1235,1235,0.000968000000000302,1e-05,0.0007840000000030045,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,2,60,60,0.0004829999999955703,1e-05,0.00032699999999863394,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,2,1514,1514,0.00029600000000584714,1e-05,0.00017300000000375348,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,2,60,60,0.04559399999999414,1e-05,0.00026599999999632473,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,2,327,1111,0.04567199999999616,1e-05,0.045446999999995796,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,2,345,597,0.06745899999999949,1e-05,0.06730199999999797,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,2,54,54,0.02944800000000214,1e-05,0.02856299999999834,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,2,1514,1514,0.0004220000000003665,1e-05,0.00019100000000094042,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,2,60,60,0.07814100000000224,1e-05,0.07805000000000462,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,2,1235,205,0.0007009999999993966,1e-05,0.0004899999999992133,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,2,60,60,0.0025130000000004316,1e-05,0.0004959999999982756,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,2,1514,1514,0.0027949999999989927,1e-05,0.0023940000000024497,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,2,60,60,0.0004619999999988522,1e-05,0.00026799999999838064,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,2,1514,1514,0.0008750000000006253,1e-05,0.0006950000000003342,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,2,1235,1235,0.0009650000000007708,1e-05,0.0008610000000004447,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,2,60,60,0.0005409999999983484,1e-05,0.00025800000000231194,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,2,1514,1514,0.0008290000000030773,1e-05,0.0006529999999997926,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,2,60,60,0.0005230000000011614,1e-05,0.0002420000000000755,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,2,1514,1514,0.0008020000000001914,1e-05,0.0006389999999996121,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,2,1235,1235,0.0009519999999980655,1e-05,0.0007969999999986044,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,2,60,60,0.0004920000000012692,1e-05,0.0003049999999973352,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,2,1514,1514,0.001986999999999739,1e-05,0.0018369999999947595,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,2,60,60,0.0015140000000002374,1e-05,0.0014699999999976399,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,2,243,761,0.0017199999999988336,1e-05,0.0016239999999996257,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,2,60,60,0.0563500000000019,1e-05,0.026505000000000223,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,2,1392,316,0.071514999999998,1e-05,0.03375199999999978,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,2,1514,54,0.12037799999999521,1e-05,0.09443999999999875,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,2,54,1514,0.0016569999999944685,1e-05,0.0014539999999954034,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,2,597,1235,0.09612800000000021,1e-05,0.0959360000000018,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,2,60,60,0.0005540000000010536,1e-05,0.00036899999999917554,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,2,1514,1514,0.0009259999999997603,1e-05,0.0007070000000055643,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,2,60,60,0.0004879999999971574,1e-05,0.00030999999999892225,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,2,1514,1514,0.000892000000000337,1e-05,0.0007230000000006953,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,2,1235,1235,0.0010639999999995098,1e-05,0.000866999999999507,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,2,60,60,0.0004059999999981301,1e-05,0.0002819999999985612,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,2,1514,1514,0.0007800000000059981,1e-05,0.000610999999999251,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,2,1514,1514,0.0005629999999996471,1e-05,0.0002610000000018431,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,2,60,60,0.0023259999999964975,1e-05,0.0022969999999986612,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,2,285,1235,0.002514999999995382,1e-05,0.0024279999999947677,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,2,1514,1514,0.00016899999999964166,1e-05,6.8999999996322e-05,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,2,60,60,0.0002819999999985612,1e-05,0.0002550000000027808,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,2,1514,1514,0.00012199999999751299,1e-05,7.699999999744023e-05,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,2,60,60,0.0002709999999979118,1e-05,0.00020099999999700913,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,2,1235,841,0.00041300000000177306,1e-05,0.0003680000000017003,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,2,1140,1111,0.10602800000000201,1e-05,0.06662000000000035,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,2,54,54,0.031072000000001765,1e-05,0.026611000000002605,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,2,60,60,0.19391500000000406,1e-05,0.1295730000000006,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,2,1140,597,0.06988799999999884,1e-05,0.06927300000000258,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,2,1514,1514,0.0003260000000011587,1e-05,0.0001850000000018781,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,2,597,1235,0.0658600000000007,1e-05,0.06565700000000163,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,2,60,60,0.00048699999999968213,1e-05,0.0003570000000010509,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,2,1514,1514,0.00037700000000029377,1e-05,0.0001509999999953493,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,2,60,60,0.0026219999999952392,1e-05,0.0025389999999987367,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,2,1151,1235,0.0030950000000018463,1e-05,0.002848999999997659,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,2,1514,1514,0.0003489999999999327,1e-05,0.00016699999999758575,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,2,60,60,0.0006989999999973406,1e-05,0.0006160000000008381,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,2,1514,1514,0.000362000000002638,1e-05,0.00017300000000375348,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,2,60,60,0.0006009999999960769,1e-05,0.0005400000000008731,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,2,1235,1235,0.000892000000000337,1e-05,0.0007889999999974862,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,2,1514,1514,0.00031200000000097816,1e-05,0.0001790000000028158,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,2,60,60,0.0007319999999992888,1e-05,0.0005740000000002965,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,2,1235,243,0.0004020000000011237,1e-05,0.00028900000000220416,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,2,60,60,0.00169899999999501,1e-05,0.00019799999999747797,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,2,1514,1514,0.0004350000000030718,1e-05,0.00032300000000162754,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,2,60,60,0.0002190000000013015,1e-05,0.00011800000000050659,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,2,1075,283,0.00025800000000231194,1e-05,0.00019100000000094042,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,2,597,597,0.10317500000000024,1e-05,0.06662799999999436,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,2,54,54,0.099185999999996,1e-05,0.0640110000000007,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,2,1514,1514,0.00034200000000339514,1e-05,0.00018099999999776628,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,2,60,60,0.19891299999999745,1e-05,0.19889899999999727,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,2,1514,1514,0.00036899999999917554,1e-05,0.00017299999999664806,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,2,60,60,0.0006890000000012719,1e-05,0.0006279999999989627,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,2,1235,1235,0.001024000000001024,1e-05,0.0008499999999997954,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,2,1514,1514,0.00035599999999647025,1e-05,0.00017099999999459214,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,2,60,60,0.0007009999999993966,1e-05,0.0006209999999953197,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,2,1235,1231,0.0005589999999955353,1e-05,0.00039999999999906777,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,2,60,60,0.003033999999999537,1e-05,0.0004369999999980223,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,2,1514,1514,0.0001660000000001105,1e-05,7.300000000043383e-05,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,2,60,60,0.0001330000000052678,1e-05,1.4000000000180535e-05,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,2,1514,1514,0.00019599999999542206,1e-05,6.599999999679085e-05,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,2,1235,1235,0.0005680000000012342,1e-05,0.0004390000000000782,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,2,60,60,0.00021800000000382624,1e-05,0.0001560000000040418,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,2,1514,1514,0.00016099999999852344,1e-05,6.49999999993156e-05,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,2,60,60,0.0001490000000003988,1e-05,0.00011299999999891952,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,2,1235,203,0.00019400000000047157,1e-05,0.00011599999999845068,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,2,1392,345,0.08880500000000069,1e-05,0.049190000000002954,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,2,54,54,0.045009999999997774,1e-05,0.04418799999999834,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,2,1514,1514,0.0003750000000053433,1e-05,0.00021100000000018326,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,2,60,60,0.12366199999999594,1e-05,0.12355600000000067,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,2,1235,637,0.0005990000000011264,1e-05,0.0004020000000011237,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,2,60,60,0.0022820000000010054,1e-05,0.00039200000000505497,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,2,1514,1514,0.0003980000000041173,1e-05,0.0002420000000000755,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,2,60,60,0.0003140000000030341,1e-05,0.0001010000000007949,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,2,1514,1514,0.00027899999999903,1e-05,0.00015899999999646752,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,2,1235,1235,0.0009820000000004825,1e-05,0.0008610000000004447,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,2,60,60,0.0005559999999960041,1e-05,0.00028900000000220416,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,2,1514,1514,0.0002670000000009054,1e-05,0.0001560000000040418,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,2,60,60,0.0005340000000018108,1e-05,0.0003570000000010509,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,2,1514,1514,0.00025699999999773127,1e-05,0.00015499999999946112,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,2,1235,1235,0.0009030000000009863,1e-05,0.0007889999999974862,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,1386344369,47257,110,2,1111,1514,0.0013659999999999783,1e-05,0.0012889999999998736,CHAT_facebookchatgateway.pcap
1386344369,167772687,110,47257,2,60,60,0.21907600000000027,1e-05,0.0019520000000001758,CHAT_facebookchatgateway.pcap
1386344369,167772687,110,47257,2,1111,597,6.090902,1e-05,6.090854,CHAT_facebookchatgateway.pcap
167772687,1386344369,47257,110,2,54,54,6.282811000000001,1e-05,6.090776,CHAT_facebookchatgateway.pcap
1386344369,167772687,110,47257,2,597,1404,0.06358799999999931,1e-05,0.06354999999999933,CHAT_facebookchatgateway.pcap
167772687,1386344369,47257,110,2,54,54,0.09128699999999945,1e-05,0.06354399999999938,CHAT_facebookchatgateway.pcap
167772687,1386344369,47257,110,2,165,597,0.5034239999999999,1e-05,0.5027919999999995,CHAT_facebookchatgateway.pcap
1386344369,167772687,110,47257,2,1404,496,0.15262500000000045,1e-05,0.11274600000000046,CHAT_facebookchatgateway.pcap
167772687,1386344369,47257,110,2,54,54,3.588577000000001,1e-05,0.15259800000000023,CHAT_facebookchatgateway.pcap
1386344369,167772687,110,47257,2,60,60,3.587813999999999,1e-05,3.5876729999999997,CHAT_facebookchatgateway.pcap
167772687,1386344369,47257,110,2,1111,597,0.0006049999999984124,1e-05,0.0004959999999982756,CHAT_facebookchatgateway.pcap
1386344369,167772687,110,47257,2,60,60,0.014090000000001268,1e-05,0.006099999999999994,CHAT_facebookchatgateway.pcap
167772687,1386344369,47257,110,2,1111,1514,0.008979999999999322,1e-05,0.008855000000000501,CHAT_facebookchatgateway.pcap
1386344369,167772687,110,47257,2,597,1404,0.09747800000000062,1e-05,0.09744000000000064,CHAT_facebookchatgateway.pcap
167772687,1386344369,47257,110,2,54,54,0.10388900000000056,1e-05,0.0974320000000013,CHAT_facebookchatgateway.pcap
1386344369,167772687,110,47257,2,1474,1334,7.399999999968543e-05,1e-05,5.9999999999504894e-05,CHAT_facebookchatgateway.pcap
167772687,1386344369,47257,110,2,54,54,0.007705000000001405,1e-05,5.200000000016303e-05,CHAT_facebookchatgateway.pcap
1386344369,167772687,110,47257,2,1404,1474,0.034369999999999123,1e-05,0.03432199999999952,CHAT_facebookchatgateway.pcap
167772687,1386344369,47257,110,2,54,54,0.03439700000000023,1e-05,0.03435299999999941,CHAT_facebookchatgateway.pcap
1386344369,167772687,110,47257,2,1334,352,0.04836199999999913,1e-05,0.048318999999999335,CHAT_facebookchatgateway.pcap
