@Relation test
@Attribute feature_0 numeric
@Attribute feature_1 numeric
@Attribute feature_2 numeric
@Attribute feature_3 numeric
@Attribute feature_4 numeric
@Attribute feature_5 numeric
@Attribute feature_6 numeric
@Attribute feature_7 numeric
@Attribute feature_8 numeric
@Attribute feature_9 numeric
@Attribute feature_10 numeric
@Attribute feature_11 numeric
@Attribute feature_12 numeric
@Attribute feature_13 numeric
@Attribute feature_14 numeric
@Attribute feature_15 numeric
@Attribute feature_16 numeric
@Attribute feature_17 numeric
@Attribute feature_18 numeric
@Attribute feature_19 numeric
@Attribute feature_20 numeric
@Attribute feature_21 numeric
@Attribute class {MAIL_gate_Email_IMAP_filetransfer.pcap,MAIL_gate_POP_filetransfer.pcap,MAIL_Gateway_Thunderbird_Imap.pcap}
@data
167772687,3325347879,59960,443,8,1514,1514,1514,1514,1514,1514,1514,1514,0.001986999999999739,1e-05,0.0003030000000023847,6.799999999884676e-05,0.00030000000000995897,7.499999999538431e-05,0.0008349999999950342,7.500000000959517e-05,0.00025800000000231194,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,8,1514,1514,1514,1514,1514,54,1514,1514,0.0656980000000118,1e-05,0.00025900000001399803,7.399999999790907e-05,0.0002579999999881011,7.200000000295859e-05,0.062434000000010315,0.0006069999999880338,0.0018290000000007467,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,8,60,60,60,60,60,60,60,60,0.06597700000000373,1e-05,0.00014000000000180535,0.00022700000000952514,6.999999999379725e-05,0.00022599999999783904,0.00010400000000743148,0.06325799999999049,0.0019390000000072405,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,8,915,1235,1235,1201,679,1235,1235,1235,0.06781399999999849,1e-05,0.00033100000000274576,0.0003309999999885349,0.00033100000000274576,0.06310000000000571,0.0019810000000006767,0.0008459999999956835,0.0007880000000000109,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,8,60,60,60,60,60,60,60,60,0.003680000000002792,1e-05,0.0006149999999962574,0.00016100000000562886,0.0005430000000075097,0.00024899999999661304,0.0005489999999923612,0.0002649999999988495,0.00027900000000613545,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,8,1514,1514,1514,1514,1514,1514,1514,1514,0.004063000000002148,1e-05,0.0005999999999914962,0.0001560000000040418,0.0006199999999978445,0.00015500000000656655,0.0006470000000007303,0.0001549999999923557,0.0016710000000017544,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,8,60,60,60,60,60,60,60,60,0.0010149999999953252,1e-05,5.999999999062311e-06,0.00020399999999654028,9.30000000067821e-05,0.00021199999999055308,0.00010199999999827014,0.00018300000000692762,0.00014399999999170632,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,8,1514,1514,1514,1514,1514,1514,1514,1514,0.0018369999999947595,1e-05,0.0002159999999946649,2.4999999993724487e-05,0.00023900000000764976,6.700000000137152e-05,0.0002449999999925012,5.5000000003246896e-05,0.0009189999999961174,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,8,1235,243,1075,1235,1235,1235,403,915,0.003485999999995215,1e-05,0.0002729999999928623,0.0012439999999998008,0.0002819999999985612,0.00030500000001154604,0.00034699999999077136,0.00013400000000274304,0.0008239999999943848,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,8,60,60,60,60,60,60,60,60,0.0017500000000012506,1e-05,0.0007319999999992888,0.00010299999999574538,0.00022699999999531428,0.000102000000012481,0.0002250000000003638,0.00010299999999574538,0.00019600000000252749,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,8,345,1140,1392,345,1140,597,1392,345,0.37081500000000744,1e-05,0.06583800000001361,0.03700199999998688,0.027946000000000026,0.06513600000000963,0.06783999999998969,0.004131000000000995,0.06554700000000935,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,8,1514,1514,1514,1514,1514,1514,1514,54,0.1397709999999961,1e-05,0.00026099999999473766,7.300000000043383e-05,0.00026400000000137425,6.700000000137152e-05,0.00026099999999473766,7.100000000548334e-05,0.093395000000001,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,8,54,1514,1514,1514,1514,1514,1514,1514,0.004896000000002232,1e-05,0.0009930000000082373,0.0019189999999866814,0.0001620000000031041,0.0006660000000096034,0.00016499999999552983,0.0006309999999984939,0.00017400000000122873,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,8,60,60,60,60,60,60,60,60,0.1435859999999991,1e-05,9.200000000930686e-05,0.13980399999999804,0.0019199999999983675,0.00039200000000505497,0.0005149999999929378,0.00026400000000137425,0.0005400000000008731,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,8,1235,1235,1235,563,165,1235,1235,1235,0.14450800000000186,1e-05,0.00032699999999863394,0.0003350000000068576,0.00012300000000209366,0.13974599999998816,0.002189999999998804,0.0008000000000123464,0.0008039999999880365,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,8,60,60,60,60,60,60,60,60,0.0048850000000015825,1e-05,0.0006860000000017408,0.0002479999999991378,0.00027199999999538704,0.0024730000000090513,0.00013899999999011925,0.0005380000000059226,0.0003399999999942338,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,8,1514,1514,1514,1514,1514,1514,1514,1514,0.004921000000010167,1e-05,0.00017000000001132776,0.0029349999999936927,0.0001330000000052678,0.0005620000000021719,0.00018099999999776628,0.0006419999999991433,0.00015199999999992997,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,8,1392,1392,93,1140,1140,1392,345,597,0.3478680000000054,1e-05,2.500000000793534e-05,0.02418199999999615,0.10739599999999427,0.06501099999999838,0.015223000000005982,0.0650799999999947,0.07082000000001187,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,8,1514,1514,54,54,54,54,54,54,0.40166499999999417,1e-05,0.0001549999999923557,0.051566000000008216,0.06918199999999786,0.08004499999999837,0.06517999999999802,0.0708230000000043,0.06276599999999632,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,8,1235,243,1075,1235,1235,1235,403,597,4.133328000000006,1e-05,0.0002690000000029613,0.00262299999999982,0.0007900000000091723,0.0008279999999984966,0.000816000000000372,0.0002789999999919246,4.127476999999999,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,8,60,60,60,60,60,60,60,60,6.232289999999992,1e-05,0.0003629999999930078,0.00045200000000988894,0.0002649999999988495,0.0002849999999909869,4.127610000000004,0.29420100000000105,1.808922999999993,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,8,54,54,1514,1514,1514,1514,1514,1514,5.830938000000003,1e-05,3.7234669999999994,2.1058359999999965,0.00022200000000793807,0.0006130000000013069,8.499999999855845e-05,0.0005960000000015953,6.700000000137152e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,8,60,60,60,60,60,60,60,60,0.0028690000000040072,1e-05,0.000534999999999286,0.00021399999999971442,0.0002080000000006521,0.00012599999999451938,0.00012300000000209366,0.0014260000000092532,0.00012199999999040756,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,8,597,1235,1235,1235,203,1235,1235,1235,1.8128799999999927,1e-05,1.8093509999999924,0.0007180000000062137,0.0003719999999987067,0.00012099999999293232,0.0015490000000113469,0.00034999999999740794,0.0003679999999945949,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,8,1514,1514,1514,1514,1514,1514,1514,1514,0.0013710000000060063,1e-05,6.700000000137152e-05,0.0002910000000042601,6.799999999884676e-05,0.0002980000000007976,7.69999999903348e-05,0.00027700000001118497,0.0002239999999886777,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,8,60,60,60,60,60,60,60,60,0.0014699999999976399,1e-05,0.0001299999999986312,0.0002460000000041873,0.00011499999999387,0.0004070000000098162,0.00011099999998975818,0.0001239999999995689,0.00027300000000707314,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,8,1514,1514,1514,1514,1514,1514,1514,1514,0.005302000000000362,1e-05,7.9000000013707e-05,0.0002709999999979118,7.499999999538431e-05,0.0040170000000046,6.8999999996322e-05,0.0005699999999961847,6.799999999884676e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,8,60,60,60,60,60,60,60,60,0.005620000000007508,1e-05,0.00023600000000101318,0.00010900000000901855,0.00014499999998918156,0.003872000000001208,0.00019800000001168883,0.0005059999999872389,0.00018200000000945238,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,8,1235,243,1075,1235,1351,1235,1235,677,0.006247999999999365,1e-05,0.00012300000000209366,0.00038499999999430656,0.0003450000000100317,0.00013899999999011925,0.003963999999996304,0.0007110000000096761,0.000506999999998925,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,8,60,60,60,60,60,60,60,60,0.003654999999994857,1e-05,0.0013480000000072323,0.00026599999999632473,0.00024399999999502597,0.00011100000000396903,0.00012599999999451938,0.0013270000000034088,0.00011100000000396903,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,8,1514,1514,1514,1514,1514,1514,1514,1514,0.0028100000000108594,1e-05,0.0002750000000020236,0.0004970000000099617,7.799999998781004e-05,0.0014940000000081,7.200000000295859e-05,0.00027999999998939984,6.900000001053286e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,8,1235,1235,677,1235,1235,1235,1235,243,0.003273999999990451,1e-05,0.0004500000000007276,0.00012499999999704414,0.0014389999999906422,0.00034600000000750697,0.0004069999999956053,0.0003410000000059199,0.00011899999999798183,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,8,60,60,60,60,60,60,60,60,0.002484999999992965,1e-05,0.00010999999999228294,0.00029000000000678483,0.00011699999998882049,0.0002230000000054133,0.00011700000000303135,0.00011999999999545707,0.001434000000003266,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,8,1514,1514,1514,1514,1514,1514,1514,1514,0.002600000000001046,1e-05,6.700000000137152e-05,0.00027399999999033753,6.700000000137152e-05,0.001591000000004783,6.700000000137152e-05,0.00029299999999921056,0.00011100000000396903,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,8,60,60,60,60,60,60,60,60,0.0027639999999991005,1e-05,0.000354999999998995,0.0002539999999982001,0.00019700000000000273,0.0001089999999948077,0.00023699999999848842,0.00010900000000901855,0.00012300000000209366,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,8,1514,1514,1514,1514,1514,1514,1514,1514,0.0025530000000060227,1e-05,7.399999999790907e-05,0.00027000000000043656,7.700000000454565e-05,0.0016590000000036298,7.099999999127249e-05,0.0002780000000086602,6.999999999379725e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,8,1075,1235,1235,1235,403,915,1235,1235,0.0037609999999972388,1e-05,0.0005650000000088085,0.00035299999998983367,0.0003450000000100317,0.00012099999999293232,0.00160900000000197,0.00035599999999647025,0.00036699999999711963,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,8,60,60,60,60,60,60,60,60,0.0012609999999995125,1e-05,0.0001089999999948077,0.0002460000000041873,0.00012800000000368073,0.00023999999999091415,0.00010799999999733245,0.00023600000000101318,0.00010900000000901855,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,8,1514,1514,1514,1514,1514,1514,1514,1514,0.0022330000000039263,1e-05,7.00000000080081e-05,0.00027599999999949887,6.799999999884676e-05,0.0012749999999925876,6.700000000137152e-05,0.0002819999999985612,9.30000000067821e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,8,60,60,60,60,60,60,60,60,0.0024450000000086902,1e-05,0.0010990000000106193,0.00011899999999798183,0.00031199999999387273,0.00010600000000238197,0.0002879999999976235,0.00019000000000346517,0.00028899999999509873,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,8,1235,563,755,1235,1235,1235,723,595,0.004179000000007704,1e-05,0.0001310000000103173,0.0012179999999943902,0.0004020000000082291,0.00043999999999755346,0.0004330000000010159,0.00016199999998889325,0.001347000000009757,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,8,1514,1514,1514,1514,1514,1514,1514,1514,0.0024520000000052278,1e-05,8.499999999855845e-05,0.00034800000000245745,8.59999999960337e-05,0.0014639999999985776,7.500000000959517e-05,0.00027199999999538704,7.499999999538431e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,8,60,60,60,60,60,60,60,60,0.002308999999996786,1e-05,0.0001620000000031041,0.0012249999999909278,0.00011000000000649379,0.00023500000000353793,0.00011299999999891952,0.00023499999998932708,0.00011000000000649379,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,8,1514,1514,1514,1514,1514,1514,1514,1514,0.0021279999999990196,1e-05,7.499999999538431e-05,0.00027599999999949887,7.00000000080081e-05,0.0012469999999922265,6.600000000389628e-05,0.0002800000000036107,6.700000000137152e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,8,60,60,60,60,60,60,60,60,0.0022699999999957754,1e-05,0.00011299999999891952,0.0001699999999971169,0.0010309999999975616,0.00011899999999798183,0.00022800000000700038,0.0001089999999948077,0.000400999999996543,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,8,1235,1235,1235,883,435,1235,1235,1235,0.003333999999995285,1e-05,0.0003489999999999327,0.00034399999999834563,0.000137999999992644,0.001185000000006653,0.0003379999999992833,0.0005459999999999354,0.00037100000000123146,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,8,1514,1514,1514,1514,1514,1514,1514,1514,0.0024399999999928923,1e-05,6.799999999884676e-05,0.0004849999999976262,6.500000000642103e-05,0.0012940000000014606,7.399999999790907e-05,0.0003279999999961092,7.600000000707041e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,8,60,60,60,60,60,60,60,60,0.0022330000000039263,1e-05,0.00024700000000166256,0.0001319999999935817,0.00014300000000844193,0.0010789999999900601,0.00010900000000901855,0.00029699999998911153,0.00011300000001313038,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,8,1514,1514,1514,1514,1514,1514,1514,1514,0.0021610000000009677,1e-05,7.499999999538431e-05,0.0002709999999979118,7.600000000707041e-05,0.001396999999997206,5.999999999062311e-06,0.00022099999999625197,6.8999999996322e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,8,60,60,60,60,60,60,60,60,0.0021010000000103446,1e-05,0.00011000000000649379,0.00023699999999848842,0.00013500000000021828,0.00014500000000339242,0.0010750000000001592,9.799999999415832e-05,0.00023800000001017452,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,8,1043,275,1235,1235,1235,1203,115,1235,0.004044000000007486,1e-05,0.0012049999999987904,0.0004100000000022419,0.00034600000000750697,0.00034699999999077136,0.00015199999999992997,0.0011910000000057153,0.0003470000000049822,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,8,60,60,60,60,60,60,60,60,0.002177000000003204,1e-05,0.00023500000000353793,0.00010799999999733245,0.0002589999999997872,0.0001239999999995689,0.00015399999999488045,0.0009969999999981383,0.00022800000000700038,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,8,1514,1514,1514,1514,1514,1514,1514,1514,0.0023070000000018354,1e-05,6.799999999884676e-05,0.0002750000000020236,7.600000000707041e-05,0.0012159999999994398,0.00023499999998932708,6.900000001053286e-05,0.0003030000000023847,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,8,1235,1235,1363,1415,1235,1235,1235,63,0.0029249999999905185,1e-05,0.0003659999999996444,0.00015100000000245473,0.00101399999999785,0.00034800000000245745,0.0003829999999993561,0.00036999999998954536,0.00022900000000447562,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,8,60,60,60,60,60,60,60,60,0.002403000000001043,1e-05,0.0002389999999934389,0.0001330000000052678,0.00023799999999596366,0.00012300000000209366,0.0002389999999934389,0.0010160000000070113,0.00030200000000490945,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,8,1514,1514,1514,1514,1514,1514,1514,1514,0.0023020000000002483,1e-05,0.0003059999999948104,6.500000000642103e-05,0.00028500000000519776,0.0010389999999915744,0.00022900000000447562,7.599999999285956e-05,0.00022700000000952514,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,8,1514,1514,1514,1514,1514,1514,1514,1514,0.0018749999999982947,1e-05,0.00022400000000288856,7.599999999285956e-05,0.0002020000000015898,0.0007609999999971251,0.0002420000000000755,6.900000001053286e-05,0.0002329999999943766,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,8,1255,1235,1235,1235,223,1095,1235,1235,0.0025239999999939755,1e-05,0.00030299999998817384,0.0003010000000074342,0.0002999999999957481,0.00021000000000981345,0.0007540000000005875,0.00030999999999892225,0.00030099999999322335,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,8,60,60,60,60,60,60,60,60,0.0024769999999989523,1e-05,0.00030099999999322335,0.00023500000000353793,0.000729000000006863,0.000309000000001447,0.00030099999999322335,0.0002340000000060627,0.0002849999999909869,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,8,1514,1514,1514,1514,1514,1514,1514,1514,0.0015130000000027621,1e-05,0.00023300000000858745,6.799999999884676e-05,0.00041299999999466763,0.00024299999999755073,0.00022400000000288856,5.699999999819738e-05,0.00021800000000382624,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,8,60,60,60,60,60,60,60,60,0.40867500000000234,1e-05,0.0002340000000060627,0.00027499999998781277,0.0002819999999985612,0.0002690000000029613,0.40670400000000484,0.0002970000000033224,0.0005519999999989977,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,8,1235,383,935,1235,1235,585,1235,1235,0.4091499999999968,1e-05,0.00020399999999654028,0.0002460000000041873,0.00027599999999949887,0.0002800000000036107,0.00026899999998875046,0.4068320000000085,0.000844000000000733,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,8,1514,1514,1514,1514,1514,1514,1514,1514,0.41060099999999977,1e-05,0.00021800000000382624,5.600000000072214e-05,0.4062059999999974,0.00022199999999372722,0.0008690000000086684,0.00017299999998954263,0.0027100000000075397,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,8,60,60,60,60,60,60,60,60,0.004751999999996315,1e-05,0.0002769999999969741,0.0023130000000008977,0.0002970000000033224,0.0005539999999939482,0.0002760000000137097,0.00045899999999221563,0.00029000000000678483,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,8,1514,1514,1514,1514,1514,1514,1514,54,0.3567520000000002,1e-05,0.0006759999999985666,0.0001699999999971169,0.0006800000000026785,0.0001529999999974052,0.0006759999999985666,0.00021500000001140052,0.19020099999998763,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,8,1392,345,597,1111,597,597,597,597,6.681201999999999,1e-05,0.039934000000002357,3.7235550000000046,0.28911899999999946,1.8112759999999923,0.4521960000000007,0.160617000000002,0.201272000000003,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,8,677,1235,1235,1235,1235,243,597,1235,0.362985000000009,1e-05,0.0025600000000025602,0.0008499999999997954,0.0008169999999978472,0.0009830000000050632,0.000263000000003899,0.00028399999999351166,0.35704300000000444,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,8,60,60,60,60,60,60,60,60,0.35903600000000324,1e-05,0.00027399999999033753,0.0002570000000048367,0.0003509999999948832,0.3568250000000006,0.00023300000000858745,0.0006389999999925067,0.0002610000000089485,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,8,1514,1514,1514,1514,1514,1514,1514,1514,0.002988000000001989,1e-05,0.0002320000000111122,0.0007109999999954653,0.00017099999999459214,0.0006770000000102527,0.0001719999999920674,0.0006610000000080163,0.000183999999990192,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,8,60,60,60,60,60,60,60,60,0.002793999999994412,1e-05,0.0003430000000008704,0.0005609999999904858,0.00027599999999949887,0.0003070000000064965,0.0006139999999987822,0.00018099999999776628,0.0004059999999981301,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,8,1235,1235,1235,243,1075,1235,1351,1235,0.06596700000000055,1e-05,0.000853000000006432,0.0009110000000021046,0.0003150000000005093,0.0008229999999969095,0.0005969999999990705,0.0002190000000013015,0.06202600000000302,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,8,1514,1514,1514,1514,1514,1514,1514,1514,0.06403400000000659,1e-05,0.00015199999999992997,0.0005130000000121981,0.00010799999999733245,0.06201599999999985,0.00018599999999935335,0.0006879999999966913,0.00017499999999870397,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,8,60,60,60,60,60,60,60,60,0.06629900000000077,1e-05,0.0002250000000003638,0.06187199999999393,0.00028700000000014825,0.000572000000005346,0.00034200000000339514,0.00042799999999942884,0.002401999999989357,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,8,1514,1514,1514,1514,1514,1514,1514,1514,0.00286400000000242,1e-05,0.0001639999999980546,0.0007830000000126347,0.0001639999999980546,0.0006989999999973406,0.0001719999999920674,0.0005910000000000082,0.00016600000000721593,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,8,60,60,60,60,60,60,60,60,0.0031379999999927577,1e-05,0.0005459999999999354,0.00032199999999704687,0.000552999999996473,0.00020499999999401552,0.0005560000000031096,0.00028100000000108594,0.00027300000000707314,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,8,1235,163,1235,1235,1235,1235,243,1111,0.006925999999992882,1e-05,0.0004950000000008004,0.0027869999999978745,0.0008940000000023929,0.0007579999999904885,0.0008420000000057826,0.00028700000000014825,0.000506999999998925,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,8,54,1514,1514,1514,1514,1514,1514,1514,0.06951200000000313,1e-05,0.06665100000000734,0.00015899999999646752,0.000704999999996403,0.00015500000000656655,0.0008890000000008058,0.00015399999999488045,0.0006450000000057798,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,8,60,60,60,60,60,60,60,60,0.22366300000000194,1e-05,0.22092400000001078,0.0002879999999976235,0.000667999999990343,0.00040100000001075387,0.0004199999999912052,0.00026800000000548607,0.0006510000000048421,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,8,1235,1235,1235,1235,243,1235,1235,1191,0.006244999999992729,1e-05,0.0010439999999931615,0.0008100000000013097,0.0007999999999981355,0.00026400000000137425,0.0019860000000022637,0.0008040000000022474,0.00035599999999647025,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,8,60,60,60,60,60,60,60,60,0.07901100000000838,1e-05,0.00019500000000505224,0.001826000000008321,0.00023999999999091415,0.0004820000000052005,0.0003019999999906986,0.0003640000000046939,0.07552800000000559,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,8,1514,1514,1514,1514,1514,1514,1514,1514,0.07999800000000334,1e-05,0.002073999999993248,0.00013800000000685486,0.0007480000000015252,0.00013400000000274304,0.07588899999998944,0.00017499999999870397,0.0006860000000017408,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,8,60,60,60,60,60,60,60,60,0.00485299999999711,1e-05,0.0005419999999958236,0.00017200000000627824,0.0024049999999959937,0.000312999999991348,0.0005320000000068603,0.00024700000000166256,0.000489000000001738,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,8,1514,1514,1514,1514,1514,1514,1514,1514,0.0050919999999905485,1e-05,0.002502999999990152,9.700000001089393e-05,0.000686999999999216,0.0001719999999920674,0.0006160000000079435,0.0001759999999961792,0.0006680000000045538,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,8,1235,801,1235,1235,1235,1235,243,165,0.007512000000005514,1e-05,0.0008299999999934471,0.0026020000000102073,0.0008179999999953225,0.0008270000000010214,0.0008079999999921483,0.0003120000000080836,0.0012049999999987904,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,8,60,60,60,60,60,60,60,60,0.12940299999999638,1e-05,0.0004579999999947404,0.0002750000000020236,0.00030399999999985994,0.0011960000000073023,0.12605799999998624,0.00030200000000490945,0.0007669999999961874,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,8,1514,1514,1514,1514,1514,1514,1514,1514,0.12989500000000476,1e-05,0.0011780000000101154,0.12635099999999966,0.00018000000000029104,0.0008859999999941692,0.00018799999999430383,0.0007190000000036889,0.00019500000000505224,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,8,60,60,60,60,60,60,60,60,0.005044999999995525,1e-05,0.0006249999999994316,0.0002910000000042601,0.000515999999990413,0.00019900000000916407,0.001797999999993749,0.00016800000000216642,0.001368999999996845,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,8,1514,1514,1514,1514,1514,1514,1514,1514,0.0644360000000006,1e-05,0.00014899999999329339,0.0017860000000098353,0.00020299999999906504,0.0006369999999975562,0.00018899999999177908,0.0013410000000106947,0.059929999999994266,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,8,1235,1235,1235,881,1235,1235,245,1235,0.06728900000000237,1e-05,0.00100100000000225,0.000922000000002754,0.0008219999999994343,0.001969000000002552,0.0015509999999920865,0.000534999999999286,0.06023799999999824,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,8,60,60,60,60,60,60,60,60,0.06421199999999772,1e-05,0.00045099999999820284,0.060064999999994484,0.00031900000000462114,0.000580999999996834,0.0002750000000020236,0.002088000000000534,0.00024100000000260025,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,8,1514,1514,1514,1514,1514,1514,1514,1514,0.004912000000004468,1e-05,0.0007069999999913534,0.0001850000000018781,0.0022060000000010405,0.0001880000000085147,0.0006379999999950314,0.00014799999999581814,0.0006920000000008031,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,8,60,60,60,60,60,60,60,60,0.08908800000000383,1e-05,0.0002840000000077225,0.0005509999999873116,0.00024700000000166256,0.0005560000000031096,0.0004160000000013042,0.0003949999999974807,0.0010660000000086711,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,8,597,597,597,1111,597,597,597,1392,0.6692169999999891,1e-05,0.12393000000000143,0.10443499999999517,0.0822029999999927,0.13321000000000538,0.06773499999999899,0.09437300000000448,0.061806000000004246,MAIL_gate_Email_IMAP_filetransfer.pcap
